,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
170,6,2.0,left.jpg,left,1.3782,left,14.0,left,1.0,3.3011,2.0,flower3.jpg,flower3_pair.jpg,left,A9IP3T3T4GUH1
171,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.3887,3.0,flower4.jpg,flower4_pair.jpg,left,A9IP3T3T4GUH1
172,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.2328,4.0,flower5_pair.jpg,flower5.jpg,right,A9IP3T3T4GUH1
173,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.816,5.0,flower6.jpg,flower6_pair.jpg,left,A9IP3T3T4GUH1
174,10,6.0,flower6.jpg,,,,,,,,,,,,A9IP3T3T4GUH1
175,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.067,0.0,flower1.jpg,flower1_pair.jpg,left,AM2Q3FXQAY0S7
176,5,1.0,flower2.jpg,,,,13.0,left,0.0,0.003,1.0,flower2_pair.jpg,flower2.jpg,right,AM2Q3FXQAY0S7
177,6,2.0,left.jpg,left,0.393,left,14.0,left,1.0,2.648,2.0,flower3.jpg,flower3_pair.jpg,left,AM2Q3FXQAY0S7
178,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.218,3.0,flower4.jpg,flower4_pair.jpg,left,AM2Q3FXQAY0S7
179,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.404,4.0,flower5_pair.jpg,flower5.jpg,right,AM2Q3FXQAY0S7
180,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.991,5.0,flower6.jpg,flower6_pair.jpg,left,AM2Q3FXQAY0S7
181,10,6.0,flower6.jpg,,,,,,,,,,,,AM2Q3FXQAY0S7
182,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.9431,0.0,flower1.jpg,flower1_pair.jpg,left,AUBKB2XCGMMGQ
183,5,1.0,flower2.jpg,,,,13.0,left,0.0,3.7839,1.0,flower2_pair.jpg,flower2.jpg,right,AUBKB2XCGMMGQ
184,6,2.0,left.jpg,left,1.737,left,14.0,left,1.0,2.5311,2.0,flower3.jpg,flower3_pair.jpg,left,AUBKB2XCGMMGQ
185,7,3.0,flower3.jpg,,,,15.0,right,0.0,7.6012,3.0,flower4.jpg,flower4_pair.jpg,left,AUBKB2XCGMMGQ
186,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.639,4.0,flower5_pair.jpg,flower5.jpg,right,AUBKB2XCGMMGQ
187,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.6985,5.0,flower6.jpg,flower6_pair.jpg,left,AUBKB2XCGMMGQ
188,10,6.0,flower6.jpg,,,,,,,,,,,,AUBKB2XCGMMGQ
189,4,0.0,flower1.jpg,,,,12.0,left,1.0,8.528,0.0,flower1.jpg,flower1_pair.jpg,left,AWSG11RH1PY2I
190,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.334,1.0,flower2_pair.jpg,flower2.jpg,right,AWSG11RH1PY2I
