,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,demo_loop.thisRepN,demo_loop.thisTrialN,demo_loop.thisN,demo_loop.thisIndex,demo_loop.ran,target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num,subject
176,1.0,1.0,4.678,0.0,6.0,6.0,6.0,1.0,SPLENDID_WREN_1.jpg,CUBAN_TODY_4.jpg,CRESTED_KINGFISHER_4.jpg,DOUBLE_BRESTED_CORMARANT_1.jpg,PARAKETT__AKULET_3.jpg,3.0,2.0,1.0,3.0,1.0,6.0,A1ZZ57VEX5B2OR
177,1.0,0.0,4.638,0.0,7.0,7.0,7.0,1.0,GYRFALCON_1.jpg,ASHY_STORM_PETREL_2.jpg,FAIRY_TERN_1.jpg,GREY_PLOVER_3.jpg,CINNAMON_ATTILA_2.jpg,3.0,1.0,2.0,1.0,2.0,7.0,A1ZZ57VEX5B2OR
178,3.0,0.0,11.563,0.0,8.0,8.0,8.0,1.0,SCARLET_TANAGER_2.jpg,CARMINE_BEE-EATER_1.jpg,LITTLE_AUK_3.jpg,BIRD_OF_PARADISE_3.jpg,BORNEAN_LEAFBIRD_1.jpg,2.0,1.0,3.0,1.0,2.0,8.0,A1ZZ57VEX5B2OR
179,1.0,0.0,11.28,0.0,9.0,9.0,9.0,1.0,ARARIPE_MANAKIN_4.jpg,BLACK_VULTURE_1.jpg,BORNEAN_LEAFBIRD_3.jpg,KIWI_3.jpg,UMBRELLA_BIRD_5.jpg,3.0,1.0,2.0,2.0,3.0,9.0,A1ZZ57VEX5B2OR
180,3.0,0.0,14.261,0.0,0.0,0.0,0.0,1.0,MALACHITE_KINGFISHER_2.jpg,GREEN_BROADBILL_5.jpg,JAVA_SPARROW_5.jpg,INCA_TERN_2.jpg,SKUA_3.jpg,3.0,2.0,1.0,3.0,1.0,0.0,A3QJ0LIK6SS3PG
181,2.0,1.0,9.622,0.0,1.0,1.0,1.0,1.0,ASIAN_CRESTED_IBIS_4.jpg,CANARY_2.jpg,IVORY_GULL_2.jpg,GREAT_JACAMAR_4.jpg,OYSTER_CATCHER_2.jpg,3.0,1.0,2.0,1.0,2.0,1.0,A3QJ0LIK6SS3PG
182,1.0,0.0,6.503,0.0,2.0,2.0,2.0,1.0,ALPINE_CHOUGH_4.jpg,BOBOLINK_3.jpg,EUROPEAN_GOLDFINCH_3.jpg,SNOWY_EGRET_2.jpg,UMBRELLA_BIRD_1.jpg,2.0,1.0,3.0,3.0,3.0,2.0,A3QJ0LIK6SS3PG
183,3.0,0.0,11.194,0.0,3.0,3.0,3.0,1.0,LARK_BUNTING_2.jpg,KING_VULTURE_3.jpg,CHARA_DE_COLLAR_4.jpg,EMU_3.jpg,CACTUS_WREN_3.jpg,2.0,1.0,3.0,2.0,1.0,3.0,A3QJ0LIK6SS3PG
184,1.0,1.0,24.326,0.0,4.0,4.0,4.0,1.0,RUFOUS_KINGFISHER_1.jpg,HORNED_SUNGEM_4.jpg,GREEN_JAY_4.jpg,BLACK_VENTED_SHEARWATER_2.jpg,MAGPIE_GOOSE_3.jpg,3.0,1.0,2.0,3.0,1.0,4.0,A3QJ0LIK6SS3PG
185,1.0,1.0,3.215,0.0,5.0,5.0,5.0,1.0,RUBY_THROATED_HUMMINGBIRD_1.jpg,EURASIAN_GOLDEN_ORIOLE_5.jpg,BROWN_THRASHER_1.jpg,VULTURINE_GUINEAFOWL_4.jpg,FRIGATE_1.jpg,1.0,2.0,3.0,1.0,1.0,5.0,A3QJ0LIK6SS3PG
186,3.0,0.0,39.638,0.0,6.0,6.0,6.0,1.0,RUBY_THROATED_HUMMINGBIRD_2.jpg,APAPANE_4.jpg,GOLDEN_PARAKEET_2.jpg,SCARLET_MACAW_3.jpg,DUSKY_ROBIN_5.jpg,1.0,2.0,3.0,2.0,2.0,6.0,A3QJ0LIK6SS3PG
187,1.0,0.0,16.774,0.0,7.0,7.0,7.0,1.0,right.png,right.png,right.png,left.png,up.png,,,,,2.0,7.0,A3QJ0LIK6SS3PG
188,2.0,1.0,26.178,0.0,8.0,8.0,8.0,1.0,WHITE_CHEEKED_TURACO_5.jpg,CHINESE_POND_HERON_1.jpg,PYGMY_KINGFISHER_2.jpg,CHARA_DE_COLLAR_2.jpg,SNOWY_EGRET_1.jpg,3.0,1.0,2.0,1.0,2.0,8.0,A3QJ0LIK6SS3PG
189,3.0,0.0,5.606,0.0,9.0,9.0,9.0,1.0,PYGMY_KINGFISHER_5.jpg,GREAT_POTOO_3.jpg,NORTHERN_PARULA_5.jpg,OYSTER_CATCHER_5.jpg,GRANDALA_2.jpg,3.0,2.0,1.0,2.0,2.0,9.0,A3QJ0LIK6SS3PG
190,2.0,1.0,9.0262,0.0,0.0,0.0,0.0,1.0,LARK_BUNTING_2.jpg,KING_VULTURE_3.jpg,EMU_3.jpg,CHARA_DE_COLLAR_4.jpg,CACTUS_WREN_3.jpg,1.0,2.0,3.0,2.0,2.0,0.0,A47T7R7B44WFH
191,3.0,0.0,10.6287,0.0,1.0,1.0,1.0,1.0,ARARIPE_MANAKIN_4.jpg,BLACK_VULTURE_1.jpg,KIWI_3.jpg,UMBRELLA_BIRD_5.jpg,BORNEAN_LEAFBIRD_3.jpg,1.0,2.0,3.0,2.0,2.0,1.0,A47T7R7B44WFH
192,2.0,0.0,5.2614,0.0,2.0,2.0,2.0,1.0,BALI_STARLING_1.jpg,CAPE_LONGCLAW_5.jpg,OSTRICH_5.jpg,PURPLE_FINCH_2.jpg,IBERIAN_MAGPIE_1.jpg,1.0,2.0,3.0,1.0,1.0,2.0,A47T7R7B44WFH
193,2.0,1.0,8.5885,0.0,3.0,3.0,3.0,1.0,SHOEBILL_3.jpg,BALD_EAGLE_5.jpg,MALAGASY_WHITE_EYE_3.jpg,BALD_IBIS_3.jpg,GILDED_FLICKER_5.jpg,1.0,3.0,2.0,3.0,2.0,3.0,A47T7R7B44WFH
194,1.0,0.0,6.0358,0.0,4.0,4.0,4.0,1.0,BARRED_PUFFBIRD_3.jpg,VEERY_4.jpg,WHITE_CHEEKED_TURACO_2.jpg,NORTHERN_CARDINAL_5.jpg,RED_TAILED_THRUSH_2.jpg,1.0,2.0,3.0,3.0,3.0,4.0,A47T7R7B44WFH
195,3.0,1.0,4.5304,0.0,5.0,5.0,5.0,1.0,BROWN_THRASHER_3.jpg,BLACK_BAZA_4.jpg,DOUBLE_EYED_FIG_PARROT_3.jpg,OYSTER_CATCHER_4.jpg,CRESTED_KINGFISHER_3.jpg,1.0,2.0,3.0,3.0,3.0,5.0,A47T7R7B44WFH
196,3.0,0.0,5.2006,0.0,6.0,6.0,6.0,1.0,left.png,left.png,up.png,right.png,left.png,,,,,2.0,6.0,A47T7R7B44WFH
197,1.0,0.0,5.3991,0.0,7.0,7.0,7.0,1.0,GREY_PLOVER_1.jpg,HYACINTH_MACAW_3.jpg,GOULDIAN_FINCH_4.jpg,AMETHYST_WOODSTAR_4.jpg,TURKEY_VULTURE_1.jpg,2.0,3.0,1.0,1.0,3.0,7.0,A47T7R7B44WFH
198,3.0,0.0,5.502299999,0.0,8.0,8.0,8.0,1.0,OVENBIRD_5.jpg,FAIRY_PENGUIN_1.jpg,JABIRU_4.jpg,ABBOTTS_BOOBY_2.jpg,PURPLE_FINCH_5.jpg,1.0,2.0,3.0,2.0,2.0,8.0,A47T7R7B44WFH
199,3.0,0.0,10.7738,0.0,9.0,9.0,9.0,1.0,KAGU_5.jpg,EASTERN_MEADOWLARK_1.jpg,IMPERIAL_SHAQ_2.jpg,BANANAQUIT_2.jpg,ASHY_STORM_PETREL_1.jpg,3.0,1.0,2.0,1.0,2.0,9.0,A47T7R7B44WFH
200,2.0,1.0,3.1452,0.0,0.0,0.0,0.0,1.0,NORTHERN_JACANA_2.jpg,RED_FACED_CORMORANT_1.jpg,VULTURINE_GUINEAFOWL_5.jpg,SCARLET_IBIS_4.jpg,GREEN_BROADBILL_1.jpg,2.0,3.0,1.0,3.0,2.0,0.0,AJT7C07A187KA
201,1.0,1.0,1.1319,0.0,1.0,1.0,1.0,1.0,AMERICAN_PIPIT_5.jpg,HEPATIC_TANAGER_5.jpg,AMERICAN_GOLDFINCH_5.jpg,GREEN_MAGPIE_1.jpg,EMU_2.jpg,3.0,2.0,1.0,3.0,1.0,1.0,AJT7C07A187KA
202,1.0,1.0,1.2266,0.0,2.0,2.0,2.0,1.0,SHOEBILL_3.jpg,BALD_EAGLE_5.jpg,BALD_IBIS_3.jpg,MALAGASY_WHITE_EYE_3.jpg,GILDED_FLICKER_5.jpg,3.0,1.0,2.0,3.0,1.0,2.0,AJT7C07A187KA
203,1.0,1.0,1.3858,0.0,3.0,3.0,3.0,1.0,NORTHERN_JACANA_3.jpg,BANANAQUIT_3.jpg,BEARDED_BELLBIRD_3.jpg,REGENT_BOWERBIRD_5.jpg,BAR-TAILED_GODWIT_3.jpg,1.0,2.0,3.0,1.0,1.0,3.0,AJT7C07A187KA
204,3.0,1.0,2.6636,0.0,4.0,4.0,4.0,1.0,left.png,left.png,up.png,left.png,right.png,,,,,3.0,4.0,AJT7C07A187KA
205,2.0,1.0,1.5616,0.0,5.0,5.0,5.0,1.0,BARRED_PUFFBIRD_3.jpg,WHITE_CHEEKED_TURACO_2.jpg,VEERY_4.jpg,CUBAN_TODY_3.jpg,NORTHERN_CARDINAL_5.jpg,3.0,1.0,2.0,1.0,2.0,5.0,AJT7C07A187KA
206,2.0,1.0,1.2843,0.0,6.0,6.0,6.0,1.0,GRAY_KINGBIRD_5.jpg,COCK_OF_THE__ROCK_4.jpg,AFRICAN_FIREFINCH_3.jpg,BLACK_SWAN_5.jpg,BALD_EAGLE_2.jpg,3.0,2.0,1.0,2.0,2.0,6.0,AJT7C07A187KA
207,2.0,1.0,1.0531,0.0,7.0,7.0,7.0,1.0,PINK_ROBIN_4.jpg,ALBATROSS_4.jpg,COMMON_IORA_4.jpg,JACK_SNIPE_5.jpg,SPOONBILL_3.jpg,3.0,2.0,1.0,2.0,2.0,7.0,AJT7C07A187KA
208,2.0,1.0,1.1388,0.0,8.0,8.0,8.0,1.0,CASSOWARY_1.jpg,SCARLET_MACAW_1.jpg,ROSY_FACED_LOVEBIRD_4.jpg,EASTERN_ROSELLA_2.jpg,DEMOISELLE_CRANE_1.jpg,1.0,2.0,3.0,2.0,2.0,8.0,AJT7C07A187KA
209,3.0,1.0,1.1215,0.0,9.0,9.0,9.0,1.0,ASIAN_DOLLARD_BIRD_2.jpg,ALBATROSS_2.jpg,VIOLET_GREEN_SWALLOW_4.jpg,HAWAIIAN_GOOSE_1.jpg,OSTRICH_1.jpg,3.0,2.0,1.0,1.0,3.0,9.0,AJT7C07A187KA
210,2.0,1.0,4.5531,0.0,0.0,0.0,0.0,1.0,CRESTED_NUTHATCH_2.jpg,CANARY_1.jpg,AFRICAN_FIREFINCH_1.jpg,VERMILION_FLYCATHER_4.jpg,SCARLET_IBIS_3.jpg,2.0,3.0,1.0,3.0,2.0,0.0,A8B41DKV45LO7
211,1.0,1.0,0.8246,0.0,1.0,1.0,1.0,1.0,EUROPEAN_TURTLE_DOVE_3.jpg,PAINTED_BUNTING_3.jpg,CAPE_GLOSSY_STARLING_1.jpg,MALABAR_HORNBILL_2.jpg,TEAL_DUCK_2.jpg,2.0,3.0,1.0,2.0,1.0,1.0,A8B41DKV45LO7
212,3.0,0.0,1.3717,0.0,2.0,2.0,2.0,1.0,ASIAN_CRESTED_IBIS_4.jpg,OYSTER_CATCHER_2.jpg,AMERICAN_KESTREL_1.jpg,IVORY_GULL_2.jpg,CANARY_2.jpg,2.0,3.0,1.0,2.0,1.0,2.0,A8B41DKV45LO7
213,2.0,0.0,0.6831,0.0,3.0,3.0,3.0,1.0,left.png,left.png,left.png,up.png,right.png,,,,,3.0,3.0,A8B41DKV45LO7
214,1.0,0.0,0.7935,0.0,4.0,4.0,4.0,1.0,DOUBLE_BRESTED_CORMARANT_5.jpg,GILDED_FLICKER_2.jpg,CHINESE_POND_HERON_2.jpg,EURASIAN_MAGPIE_4.jpg,SNOWY_OWL_3.jpg,3.0,2.0,1.0,1.0,3.0,4.0,A8B41DKV45LO7
215,2.0,0.0,0.7997,0.0,5.0,5.0,5.0,1.0,TREE_SWALLOW_4.jpg,ROBIN_3.jpg,CALIFORNIA_GULL_1.jpg,RED_HEADED_DUCK_5.jpg,RED_FODY_3.jpg,2.0,1.0,3.0,2.0,1.0,5.0,A8B41DKV45LO7
216,2.0,0.0,0.8474,0.0,6.0,6.0,6.0,1.0,OVENBIRD_5.jpg,PURPLE_FINCH_5.jpg,FAIRY_PENGUIN_1.jpg,JABIRU_4.jpg,GILDED_FLICKER_1.jpg,2.0,1.0,3.0,3.0,3.0,6.0,A8B41DKV45LO7
217,1.0,0.0,0.8629,0.0,7.0,7.0,7.0,1.0,GOLDEN_CHLOROPHONIA_5.jpg,ROADRUNNER_2.jpg,VERMILION_FLYCATHER_5.jpg,WHIMBREL_1.jpg,COMMON_HOUSE_MARTIN_4.jpg,3.0,1.0,2.0,1.0,2.0,7.0,A8B41DKV45LO7
218,3.0,0.0,0.8396,0.0,8.0,8.0,8.0,1.0,RED_FACED_WARBLER_1.jpg,EMU_5.jpg,SPOONBILL_4.jpg,CAPE_GLOSSY_STARLING_2.jpg,BLACK_VENTED_SHEARWATER_4.jpg,1.0,3.0,2.0,1.0,1.0,8.0,A8B41DKV45LO7
219,2.0,1.0,0.7673,0.0,9.0,9.0,9.0,1.0,INLAND_DOTTEREL_4.jpg,CRESTED_KINGFISHER_1.jpg,NICOBAR_PIGEON_4.jpg,ANNAS_HUMMINGBIRD_2.jpg,JANDAYA_PARAKEET_5.jpg,2.0,3.0,1.0,3.0,2.0,9.0,A8B41DKV45LO7
220,1.0,1.0,6.386,0.0,0.0,0.0,0.0,1.0,MYNA_1.jpg,SANDHILL_CRANE_4.jpg,OSTRICH_2.jpg,PARADISE_TANAGER_3.jpg,GREY_PLOVER_4.jpg,1.0,3.0,2.0,1.0,1.0,0.0,A2WDF40FA670T9
221,1.0,1.0,6.619,0.0,1.0,1.0,1.0,1.0,MALACHITE_KINGFISHER_2.jpg,INCA_TERN_2.jpg,COCKATOO_2.jpg,GREEN_BROADBILL_5.jpg,SKUA_3.jpg,2.0,3.0,1.0,2.0,1.0,1.0,A2WDF40FA670T9
222,1.0,1.0,6.357,0.0,2.0,2.0,2.0,1.0,GRAY_KINGBIRD_5.jpg,AFRICAN_FIREFINCH_3.jpg,EVENING_GROSBEAK_4.jpg,BALD_EAGLE_2.jpg,COCK_OF_THE__ROCK_4.jpg,3.0,1.0,2.0,3.0,1.0,2.0,A2WDF40FA670T9
223,2.0,1.0,5.348,0.0,3.0,3.0,3.0,1.0,GILA_WOODPECKER_3.jpg,SNOWY_OWL_4.jpg,BLACK_SWAN_3.jpg,ALEXANDRINE_PARAKEET_2.jpg,BLACK_VULTURE_3.jpg,1.0,2.0,3.0,2.0,2.0,3.0,A2WDF40FA670T9
224,1.0,1.0,3.096,0.0,4.0,4.0,4.0,1.0,CERULEAN_WARBLER_1.jpg,BANANAQUIT_1.jpg,CRESTED_OROPENDOLA_5.jpg,AMERICAN_FLAMINGO_5.jpg,ORIENTAL_BAY_OWL_1.jpg,3.0,2.0,1.0,3.0,1.0,4.0,A2WDF40FA670T9
225,1.0,1.0,2.622,0.0,5.0,5.0,5.0,1.0,left.png,left.png,right.png,up.png,left.png,,,,,1.0,5.0,A2WDF40FA670T9
226,2.0,1.0,5.015,0.0,6.0,6.0,6.0,1.0,LESSER_ADJUTANT_4.jpg,RAINBOW_LORIKEET_5.jpg,FAIRY_TERN_3.jpg,CHATTERING_LORY_2.jpg,ALTAMIRA_YELLOWTHROAT_5.jpg,3.0,2.0,1.0,2.0,2.0,6.0,A2WDF40FA670T9
227,2.0,1.0,2.186,0.0,7.0,7.0,7.0,1.0,SKUA_4.jpg,SNOWY_EGRET_5.jpg,PARUS_MAJOR_2.jpg,BLACK-NECKED_GREBE_3.jpg,ROADRUNNER_5.jpg,2.0,1.0,3.0,1.0,2.0,7.0,A2WDF40FA670T9
228,3.0,1.0,3.918,0.0,8.0,8.0,8.0,1.0,BARRED_PUFFBIRD_3.jpg,VEERY_4.jpg,WHITE_CHEEKED_TURACO_2.jpg,NORTHERN_CARDINAL_5.jpg,RED_TAILED_THRUSH_2.jpg,1.0,2.0,3.0,3.0,3.0,8.0,A2WDF40FA670T9
229,3.0,1.0,4.668,0.0,9.0,9.0,9.0,1.0,LARK_BUNTING_2.jpg,EMU_3.jpg,KING_VULTURE_3.jpg,CACTUS_WREN_3.jpg,KING_VULTURE_5.jpg,2.0,3.0,1.0,1.0,3.0,9.0,A2WDF40FA670T9
230,1.0,1.0,5.1461,0.0,0.0,0.0,0.0,1.0,MYNA_1.jpg,PARADISE_TANAGER_3.jpg,INDIGO_BUNTING_2.jpg,GREY_PLOVER_4.jpg,SANDHILL_CRANE_4.jpg,3.0,2.0,1.0,3.0,1.0,0.0,A28RL79ONUXTET
231,2.0,0.0,5.2176,0.0,1.0,1.0,1.0,1.0,RUBY_THROATED_HUMMINGBIRD_2.jpg,GOLDEN_PARAKEET_2.jpg,GREEN_JAY_2.jpg,APAPANE_4.jpg,DUSKY_ROBIN_5.jpg,1.0,2.0,3.0,1.0,1.0,1.0,A28RL79ONUXTET
232,3.0,1.0,6.5287,0.0,2.0,2.0,2.0,1.0,ALPINE_CHOUGH_4.jpg,SNOWY_EGRET_2.jpg,EUROPEAN_GOLDFINCH_3.jpg,BOBOLINK_3.jpg,AMERICAN_FLAMINGO_2.jpg,2.0,3.0,1.0,1.0,3.0,2.0,A28RL79ONUXTET
233,3.0,0.0,4.0199,0.0,3.0,3.0,3.0,1.0,RUFOUS_KINGFISHER_1.jpg,MAGPIE_GOOSE_3.jpg,COCKATOO_5.jpg,BLACK_VENTED_SHEARWATER_2.jpg,HORNED_SUNGEM_4.jpg,2.0,1.0,3.0,2.0,1.0,3.0,A28RL79ONUXTET
234,2.0,0.0,3.1041,0.0,4.0,4.0,4.0,1.0,PYGMY_KINGFISHER_5.jpg,GREAT_POTOO_3.jpg,GRANDALA_2.jpg,NORTHERN_PARULA_5.jpg,OYSTER_CATCHER_5.jpg,1.0,3.0,2.0,2.0,3.0,4.0,A28RL79ONUXTET
235,3.0,1.0,5.4739,0.0,5.0,5.0,5.0,1.0,CHUKAR_PARTRIDGE_5.jpg,BLACK_THROATED_BUSHTIT_1.jpg,RAZORBILL_1.jpg,OSTRICH_3.jpg,PUFFIN_3.jpg,2.0,1.0,3.0,3.0,3.0,5.0,A28RL79ONUXTET
236,2.0,1.0,2.7477,0.0,6.0,6.0,6.0,1.0,left.png,left.png,up.png,right.png,left.png,,,,,2.0,6.0,A28RL79ONUXTET
237,3.0,1.0,2.5989,0.0,7.0,7.0,7.0,1.0,RUBY_THROATED_HUMMINGBIRD_1.jpg,FRIGATE_1.jpg,VULTURINE_GUINEAFOWL_4.jpg,EURASIAN_GOLDEN_ORIOLE_5.jpg,NORTHERN_CARDINAL_1.jpg,2.0,1.0,3.0,3.0,3.0,7.0,A28RL79ONUXTET
238,2.0,0.0,1.9472,0.0,8.0,8.0,8.0,1.0,PARUS_MAJOR_1.jpg,COMMON_POORWILL_1.jpg,CALIFORNIA_GULL_2.jpg,PINK_ROBIN_3.jpg,OSTRICH_4.jpg,2.0,3.0,1.0,1.0,3.0,8.0,A28RL79ONUXTET
239,2.0,1.0,2.1464,0.0,9.0,9.0,9.0,1.0,RED_HEADED_WOODPECKER_5.jpg,CRIMSON_CHAT_3.jpg,COLLARED_ARACARI_1.jpg,DAURIAN_REDSTART_5.jpg,GREAT_GRAY_OWL_5.jpg,3.0,2.0,1.0,2.0,2.0,9.0,A28RL79ONUXTET
240,1.0,1.0,10.992,0.0,0.0,0.0,0.0,1.0,SKUA_4.jpg,PARUS_MAJOR_2.jpg,PURPLE_FINCH_4.jpg,ROADRUNNER_5.jpg,SNOWY_EGRET_5.jpg,2.0,3.0,1.0,2.0,1.0,0.0,A2CTQGFM7ZWNYY
241,1.0,1.0,12.215,0.0,1.0,1.0,1.0,1.0,GOLDEN_CHEEKED_WARBLER_2.jpg,WHITE_THROATED_BEE_EATER_1.jpg,DARJEELING_WOODPECKER_1.jpg,SPOONBILL_1.jpg,AMERICAN_FLAMINGO_3.jpg,3.0,1.0,2.0,3.0,1.0,1.0,A2CTQGFM7ZWNYY
242,3.0,1.0,11.602,0.0,2.0,2.0,2.0,1.0,HAWAIIAN_GOOSE_4.jpg,WATTLED_LAPWING_3.jpg,HIMALAYAN_MONAL_2.jpg,RED_BEARDED_BEE_EATER_3.jpg,BROWN_NOODY_5.jpg,2.0,1.0,3.0,3.0,3.0,2.0,A2CTQGFM7ZWNYY
243,1.0,1.0,7.244,0.0,3.0,3.0,3.0,1.0,NORTHERN_JACANA_2.jpg,GREEN_BROADBILL_1.jpg,EMERALD_TANAGER_2.jpg,RED_FACED_CORMORANT_1.jpg,VULTURINE_GUINEAFOWL_5.jpg,1.0,3.0,2.0,1.0,1.0,3.0,A2CTQGFM7ZWNYY
244,1.0,1.0,2.846,0.0,4.0,4.0,4.0,1.0,BARRED_PUFFBIRD_3.jpg,NORTHERN_CARDINAL_5.jpg,CAPPED_HERON_5.jpg,WHITE_CHEEKED_TURACO_2.jpg,VEERY_4.jpg,2.0,1.0,3.0,2.0,1.0,4.0,A2CTQGFM7ZWNYY
245,2.0,1.0,8.336,0.0,5.0,5.0,5.0,1.0,GRAY_KINGBIRD_5.jpg,AFRICAN_FIREFINCH_3.jpg,BALD_EAGLE_2.jpg,EVENING_GROSBEAK_4.jpg,COCK_OF_THE__ROCK_4.jpg,1.0,3.0,2.0,3.0,2.0,5.0,A2CTQGFM7ZWNYY
246,3.0,1.0,6.908,0.0,6.0,6.0,6.0,1.0,GYRFALCON_1.jpg,ASHY_STORM_PETREL_2.jpg,FAIRY_TERN_1.jpg,CINNAMON_ATTILA_2.jpg,GREY_PLOVER_3.jpg,3.0,2.0,1.0,1.0,3.0,6.0,A2CTQGFM7ZWNYY
247,3.0,1.0,14.438,0.0,7.0,7.0,7.0,1.0,left.png,left.png,left.png,up.png,right.png,,,,,3.0,7.0,A2CTQGFM7ZWNYY
248,1.0,1.0,10.746,0.0,8.0,8.0,8.0,1.0,RUFOUS_KINGFISHER_1.jpg,BLACK_VENTED_SHEARWATER_2.jpg,BANDED_STILT_3.jpg,MAGPIE_GOOSE_3.jpg,HORNED_SUNGEM_4.jpg,1.0,2.0,3.0,1.0,1.0,8.0,A2CTQGFM7ZWNYY
249,1.0,1.0,2.241,0.0,9.0,9.0,9.0,1.0,MAGPIE_GOOSE_5.jpg,HAMERKOP_1.jpg,LILAC_ROLLER_2.jpg,OYSTER_CATCHER_3.jpg,DOUBLE_EYED_FIG_PARROT_5.jpg,2.0,3.0,1.0,2.0,1.0,9.0,A2CTQGFM7ZWNYY
250,3.0,0.0,38.4485,0.0,0.0,0.0,0.0,1.0,INCA_TERN_4.jpg,ELLIOTS__PHEASANT_4.jpg,SMITHS_LONGSPUR_5.jpg,SNOWY_OWL_5.jpg,BORNEAN_BRISTLEHEAD_5.jpg,2.0,1.0,3.0,1.0,2.0,0.0,A1I7H6RDJS4EKN
251,3.0,1.0,32.378,0.0,1.0,1.0,1.0,1.0,EUROPEAN_TURTLE_DOVE_3.jpg,TEAL_DUCK_2.jpg,PAINTED_BUNTING_3.jpg,MALABAR_HORNBILL_2.jpg,SNOWY_EGRET_3.jpg,2.0,3.0,1.0,1.0,3.0,1.0,A1I7H6RDJS4EKN
252,1.0,1.0,43.1991,0.0,2.0,2.0,2.0,1.0,AFRICAN_PIED_HORNBILL_5.jpg,ALEXANDRINE_PARAKEET_1.jpg,INDIAN_PITTA_2.jpg,KIWI_4.jpg,CAPUCHINBIRD_2.jpg,2.0,1.0,3.0,2.0,1.0,2.0,A1I7H6RDJS4EKN
253,3.0,1.0,82.4599,0.0,3.0,3.0,3.0,1.0,PYGMY_KINGFISHER_5.jpg,GRANDALA_2.jpg,GREAT_POTOO_3.jpg,NORTHERN_PARULA_5.jpg,MIKADO__PHEASANT_5.jpg,2.0,3.0,1.0,1.0,3.0,3.0,A1I7H6RDJS4EKN
254,3.0,0.0,30.0852,0.0,4.0,4.0,4.0,1.0,GRAY_KINGBIRD_5.jpg,AFRICAN_FIREFINCH_3.jpg,EVENING_GROSBEAK_4.jpg,BALD_EAGLE_2.jpg,COCK_OF_THE__ROCK_4.jpg,3.0,1.0,2.0,3.0,1.0,4.0,A1I7H6RDJS4EKN
255,2.0,1.0,10.5327,0.0,5.0,5.0,5.0,1.0,right.png,right.png,right.png,left.png,up.png,,,,,2.0,5.0,A1I7H6RDJS4EKN
256,3.0,1.0,56.8658,0.0,6.0,6.0,6.0,1.0,WHITE_CHEEKED_TURACO_5.jpg,PYGMY_KINGFISHER_2.jpg,SNOWY_EGRET_1.jpg,CHINESE_POND_HERON_1.jpg,MALAGASY_WHITE_EYE_5.jpg,2.0,1.0,3.0,3.0,3.0,6.0,A1I7H6RDJS4EKN
257,1.0,1.0,14.2068,0.0,7.0,7.0,7.0,1.0,RUBY_THROATED_HUMMINGBIRD_2.jpg,APAPANE_4.jpg,SCARLET_MACAW_3.jpg,DUSKY_ROBIN_5.jpg,GOLDEN_PARAKEET_2.jpg,2.0,3.0,1.0,2.0,1.0,7.0,A1I7H6RDJS4EKN
258,3.0,1.0,16.4758,0.0,8.0,8.0,8.0,1.0,NORTHERN_JACANA_3.jpg,BAR-TAILED_GODWIT_3.jpg,REGENT_BOWERBIRD_5.jpg,BANANAQUIT_3.jpg,SHORT_BILLED_DOWITCHER_5.jpg,2.0,1.0,3.0,3.0,3.0,8.0,A1I7H6RDJS4EKN
259,2.0,1.0,32.0976,0.0,9.0,9.0,9.0,1.0,TASMANIAN_HEN_5.jpg,AFRICAN_EMERALD_CUCKOO_5.jpg,BLACKBURNIAM_WARBLER_3.jpg,BORNEAN_PHEASANT_2.jpg,COPPERY_TAILED_COUCAL_1.jpg,1.0,2.0,3.0,2.0,2.0,9.0,A1I7H6RDJS4EKN
260,1.0,1.0,33.533,0.0,0.0,0.0,0.0,1.0,VERMILION_FLYCATHER_3.jpg,INDIAN_BUSTARD_1.jpg,SATYR_TRAGOPAN_1.jpg,RED_BEARDED_BEE_EATER_1.jpg,CROWNED_PIGEON_1.jpg,1.0,3.0,2.0,1.0,1.0,0.0,ALTJ8ONS93XVL
261,2.0,1.0,1.492,0.0,1.0,1.0,1.0,1.0,FLAME_BOWERBIRD_3.jpg,QUETZAL_3.jpg,INDIAN_BUSTARD_2.jpg,GOULDIAN_FINCH_1.jpg,BROWN_THRASHER_4.jpg,1.0,3.0,2.0,3.0,2.0,1.0,ALTJ8ONS93XVL
262,3.0,0.0,2.107,0.0,2.0,2.0,2.0,1.0,RUBY_THROATED_HUMMINGBIRD_3.jpg,WHITE_CHEEKED_TURACO_4.jpg,NORTHERN_SHOVELER_1.jpg,MALABAR_HORNBILL_5.jpg,MYNA_5.jpg,3.0,1.0,2.0,1.0,2.0,2.0,ALTJ8ONS93XVL
263,2.0,0.0,1.979,0.0,3.0,3.0,3.0,1.0,HAWAIIAN_GOOSE_4.jpg,RED_BEARDED_BEE_EATER_3.jpg,HIMALAYAN_MONAL_2.jpg,WATTLED_LAPWING_3.jpg,DOUBLE_EYED_FIG_PARROT_1.jpg,2.0,3.0,1.0,1.0,3.0,3.0,ALTJ8ONS93XVL
