,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target,category,correct,test_encoding_response.rt,key_resp_end.keys,subject
318,78,,1.0,58.0,bridge_146.jpg,bridge,,,,A23J0G72AUTS1I
319,79,,1.0,59.0,bridge_191.jpg,bridge,,,,A23J0G72AUTS1I
320,80,,1.0,60.0,mountain_293.jpg,mountain,,,,A23J0G72AUTS1I
321,81,,1.0,61.0,mountain_154.jpg,mountain,,,,A23J0G72AUTS1I
322,82,,1.0,62.0,playground_240.jpg,playground,,,,A23J0G72AUTS1I
323,83,,1.0,63.0,golf_course_193.jpg,golf,,,,A23J0G72AUTS1I
324,84,,1.0,64.0,badlands_222.jpg,badlands,,,,A23J0G72AUTS1I
325,20,,1.0,0.0,badlands_137.jpg,badlands,,,,ATPW1MWLW7RBL
326,21,,1.0,1.0,playground_10.jpg,playground,,,,ATPW1MWLW7RBL
327,22,,1.0,2.0,playground_117.jpg,playground,,,,ATPW1MWLW7RBL
328,23,,1.0,3.0,playground_144.jpg,playground,,,,ATPW1MWLW7RBL
329,24,,1.0,4.0,highway_359.jpg,highway,,,,ATPW1MWLW7RBL
330,25,,1.0,5.0,playground_60.jpg,playground,,,,ATPW1MWLW7RBL
331,26,,1.0,6.0,bridge_108.jpg,bridge,,,,ATPW1MWLW7RBL
332,27,,1.0,7.0,badlands_52.jpg,badlands,,,,ATPW1MWLW7RBL
333,28,,1.0,8.0,highway_415.jpg,highway,,,,ATPW1MWLW7RBL
334,29,,1.0,9.0,highway_209.jpg,highway,,,,ATPW1MWLW7RBL
335,30,left,1.0,10.0,left.jpg,,left,1.6424,,ATPW1MWLW7RBL
336,31,,1.0,11.0,playground_219.jpg,playground,,,,ATPW1MWLW7RBL
337,32,,1.0,12.0,mountain_232.jpg,mountain,,,,ATPW1MWLW7RBL
338,33,,1.0,13.0,mountain_110.jpg,mountain,,,,ATPW1MWLW7RBL
339,34,,1.0,14.0,golf_course_87.jpg,golf,,,,ATPW1MWLW7RBL
340,35,,1.0,15.0,playground_131.jpg,playground,,,,ATPW1MWLW7RBL
341,36,,1.0,16.0,mountain_230.jpg,mountain,,,,ATPW1MWLW7RBL
342,37,,1.0,17.0,badlands_70.jpg,badlands,,,,ATPW1MWLW7RBL
343,38,right,1.0,18.0,right.jpg,,right,1.4308,,ATPW1MWLW7RBL
344,39,,1.0,19.0,bridge_250.jpg,bridge,,,,ATPW1MWLW7RBL
345,40,,1.0,20.0,mountain_222.jpg,mountain,,,,ATPW1MWLW7RBL
346,41,,1.0,21.0,golf_course_78.jpg,golf,,,,ATPW1MWLW7RBL
347,42,,1.0,22.0,badlands_21.jpg,badlands,,,,ATPW1MWLW7RBL
348,43,,1.0,23.0,bridge_128.jpg,bridge,,,,ATPW1MWLW7RBL
349,44,,1.0,24.0,bridge_146.jpg,bridge,,,,ATPW1MWLW7RBL
350,45,,1.0,25.0,badlands_221.jpg,badlands,,,,ATPW1MWLW7RBL
351,46,,1.0,26.0,bridge_91.jpg,bridge,,,,ATPW1MWLW7RBL
352,47,,1.0,27.0,highway_273.jpg,highway,,,,ATPW1MWLW7RBL
353,48,,1.0,28.0,playground_240.jpg,playground,,,,ATPW1MWLW7RBL
354,49,left,1.0,29.0,left.jpg,,left,0.9865,,ATPW1MWLW7RBL
355,50,,1.0,30.0,playground_257.jpg,playground,,,,ATPW1MWLW7RBL
356,51,,1.0,31.0,golf_course_214.jpg,golf,,,,ATPW1MWLW7RBL
357,52,,1.0,32.0,golf_course_195.jpg,golf,,,,ATPW1MWLW7RBL
358,53,,1.0,33.0,golf_course_217.jpg,golf,,,,ATPW1MWLW7RBL
359,54,,1.0,34.0,highway_294.jpg,highway,,,,ATPW1MWLW7RBL
360,55,,1.0,35.0,highway_394.jpg,highway,,,,ATPW1MWLW7RBL
361,56,,1.0,36.0,badlands_23.jpg,badlands,,,,ATPW1MWLW7RBL
362,57,,1.0,37.0,mountain_101.jpg,mountain,,,,ATPW1MWLW7RBL
363,58,,1.0,38.0,highway_245.jpg,highway,,,,ATPW1MWLW7RBL
364,59,,1.0,39.0,highway_93.jpg,highway,,,,ATPW1MWLW7RBL
365,60,right,1.0,40.0,right.jpg,,right,1.024,,ATPW1MWLW7RBL
366,61,,1.0,41.0,mountain_293.jpg,mountain,,,,ATPW1MWLW7RBL
367,62,,1.0,42.0,bridge_191.jpg,bridge,,,,ATPW1MWLW7RBL
368,63,,1.0,43.0,golf_course_15.jpg,golf,,,,ATPW1MWLW7RBL
369,64,,1.0,44.0,bridge_172.jpg,bridge,,,,ATPW1MWLW7RBL
370,65,,1.0,45.0,badlands_113.jpg,badlands,,,,ATPW1MWLW7RBL
371,66,,1.0,46.0,golf_course_309.jpg,golf,,,,ATPW1MWLW7RBL
372,67,,1.0,47.0,badlands_24.jpg,badlands,,,,ATPW1MWLW7RBL
373,68,,1.0,48.0,mountain_154.jpg,mountain,,,,ATPW1MWLW7RBL
374,69,,1.0,49.0,mountain_156.jpg,mountain,,,,ATPW1MWLW7RBL
375,70,,1.0,50.0,highway_177.jpg,highway,,,,ATPW1MWLW7RBL
376,71,,1.0,51.0,highway_156.jpg,highway,,,,ATPW1MWLW7RBL
377,72,right,1.0,52.0,right.jpg,,right,0.9268,,ATPW1MWLW7RBL
378,73,,1.0,53.0,mountain_57.jpg,mountain,,,,ATPW1MWLW7RBL
379,74,,1.0,54.0,bridge_256.jpg,bridge,,,,ATPW1MWLW7RBL
380,75,,1.0,55.0,bridge_65.jpg,bridge,,,,ATPW1MWLW7RBL
381,76,,1.0,56.0,badlands_184.jpg,badlands,,,,ATPW1MWLW7RBL
382,77,,1.0,57.0,golf_course_193.jpg,golf,,,,ATPW1MWLW7RBL
383,78,,1.0,58.0,mountain_123.jpg,mountain,,,,ATPW1MWLW7RBL
384,79,,1.0,59.0,bridge_202.jpg,bridge,,,,ATPW1MWLW7RBL
385,80,,1.0,60.0,golf_course_331.jpg,golf,,,,ATPW1MWLW7RBL
386,81,,1.0,61.0,playground_145.jpg,playground,,,,ATPW1MWLW7RBL
387,82,,1.0,62.0,badlands_222.jpg,badlands,,,,ATPW1MWLW7RBL
388,83,,1.0,63.0,golf_course_188.jpg,golf,,,,ATPW1MWLW7RBL
389,84,,1.0,64.0,playground_76.jpg,playground,,,,ATPW1MWLW7RBL
390,20,,1.0,0.0,golf_course_15.jpg,golf,,,,A12B9W69X0BQBF
391,21,,1.0,1.0,badlands_221.jpg,badlands,,,,A12B9W69X0BQBF
392,22,,1.0,2.0,playground_76.jpg,playground,,,,A12B9W69X0BQBF
393,23,,1.0,3.0,golf_course_87.jpg,golf,,,,A12B9W69X0BQBF
394,24,,1.0,4.0,playground_257.jpg,playground,,,,A12B9W69X0BQBF
395,25,,1.0,5.0,mountain_156.jpg,mountain,,,,A12B9W69X0BQBF
396,26,,1.0,6.0,golf_course_193.jpg,golf,,,,A12B9W69X0BQBF
397,27,,1.0,7.0,bridge_65.jpg,bridge,,,,A12B9W69X0BQBF
398,28,,1.0,8.0,golf_course_309.jpg,golf,,,,A12B9W69X0BQBF
399,29,right,1.0,9.0,right.jpg,,right,1.0776,,A12B9W69X0BQBF
400,30,,1.0,10.0,playground_144.jpg,playground,,,,A12B9W69X0BQBF
401,31,,1.0,11.0,mountain_57.jpg,mountain,,,,A12B9W69X0BQBF
402,32,,1.0,12.0,bridge_250.jpg,bridge,,,,A12B9W69X0BQBF
403,33,,1.0,13.0,highway_245.jpg,highway,,,,A12B9W69X0BQBF
404,34,,1.0,14.0,highway_156.jpg,highway,,,,A12B9W69X0BQBF
405,35,,1.0,15.0,highway_359.jpg,highway,,,,A12B9W69X0BQBF
406,36,,1.0,16.0,highway_177.jpg,highway,,,,A12B9W69X0BQBF
407,37,left,1.0,17.0,left.jpg,,left,0.9019,,A12B9W69X0BQBF
408,38,,1.0,18.0,playground_240.jpg,playground,,,,A12B9W69X0BQBF
409,39,,1.0,19.0,bridge_256.jpg,bridge,,,,A12B9W69X0BQBF
410,40,,1.0,20.0,badlands_23.jpg,badlands,,,,A12B9W69X0BQBF
411,41,,1.0,21.0,badlands_184.jpg,badlands,,,,A12B9W69X0BQBF
412,42,,1.0,22.0,bridge_128.jpg,bridge,,,,A12B9W69X0BQBF
413,43,,1.0,23.0,bridge_191.jpg,bridge,,,,A12B9W69X0BQBF
414,44,,1.0,24.0,badlands_70.jpg,badlands,,,,A12B9W69X0BQBF
415,45,,1.0,25.0,bridge_108.jpg,bridge,,,,A12B9W69X0BQBF
416,46,,1.0,26.0,badlands_24.jpg,badlands,,,,A12B9W69X0BQBF
417,47,,1.0,27.0,badlands_113.jpg,badlands,,,,A12B9W69X0BQBF
418,48,,1.0,28.0,highway_93.jpg,highway,,,,A12B9W69X0BQBF
419,49,,1.0,29.0,golf_course_188.jpg,golf,,,,A12B9W69X0BQBF
420,50,,1.0,30.0,mountain_232.jpg,mountain,,,,A12B9W69X0BQBF
421,51,,1.0,31.0,playground_145.jpg,playground,,,,A12B9W69X0BQBF
422,52,,1.0,32.0,mountain_110.jpg,mountain,,,,A12B9W69X0BQBF
423,53,right,1.0,33.0,right.jpg,,right,0.9038,,A12B9W69X0BQBF
424,54,,1.0,34.0,playground_117.jpg,playground,,,,A12B9W69X0BQBF
425,55,,1.0,35.0,golf_course_331.jpg,golf,,,,A12B9W69X0BQBF
426,56,,1.0,36.0,badlands_21.jpg,badlands,,,,A12B9W69X0BQBF
427,57,,1.0,37.0,bridge_172.jpg,bridge,,,,A12B9W69X0BQBF
428,58,,1.0,38.0,mountain_154.jpg,mountain,,,,A12B9W69X0BQBF
429,59,,1.0,39.0,highway_415.jpg,highway,,,,A12B9W69X0BQBF
430,60,right,1.0,40.0,right.jpg,,right,0.8279,,A12B9W69X0BQBF
431,61,,1.0,41.0,badlands_137.jpg,badlands,,,,A12B9W69X0BQBF
432,62,,1.0,42.0,highway_273.jpg,highway,,,,A12B9W69X0BQBF
433,63,,1.0,43.0,golf_course_214.jpg,golf,,,,A12B9W69X0BQBF
434,64,,1.0,44.0,playground_60.jpg,playground,,,,A12B9W69X0BQBF
435,65,,1.0,45.0,highway_394.jpg,highway,,,,A12B9W69X0BQBF
436,66,,1.0,46.0,badlands_222.jpg,badlands,,,,A12B9W69X0BQBF
437,67,,1.0,47.0,golf_course_195.jpg,golf,,,,A12B9W69X0BQBF
438,68,,1.0,48.0,bridge_146.jpg,bridge,,,,A12B9W69X0BQBF
439,69,,1.0,49.0,mountain_230.jpg,mountain,,,,A12B9W69X0BQBF
440,70,,1.0,50.0,mountain_222.jpg,mountain,,,,A12B9W69X0BQBF
441,71,right,0.0,51.0,left.jpg,,left,1.2592,,A12B9W69X0BQBF
442,72,,1.0,52.0,mountain_293.jpg,mountain,,,,A12B9W69X0BQBF
443,73,,1.0,53.0,mountain_101.jpg,mountain,,,,A12B9W69X0BQBF
444,74,,1.0,54.0,golf_course_78.jpg,golf,,,,A12B9W69X0BQBF
445,75,,1.0,55.0,highway_209.jpg,highway,,,,A12B9W69X0BQBF
446,76,,1.0,56.0,playground_131.jpg,playground,,,,A12B9W69X0BQBF
447,77,,1.0,57.0,playground_219.jpg,playground,,,,A12B9W69X0BQBF
448,78,,1.0,58.0,playground_10.jpg,playground,,,,A12B9W69X0BQBF
449,79,,1.0,59.0,golf_course_217.jpg,golf,,,,A12B9W69X0BQBF
450,80,,1.0,60.0,bridge_91.jpg,bridge,,,,A12B9W69X0BQBF
451,81,,1.0,61.0,bridge_202.jpg,bridge,,,,A12B9W69X0BQBF
452,82,,1.0,62.0,highway_294.jpg,highway,,,,A12B9W69X0BQBF
453,83,,1.0,63.0,mountain_123.jpg,mountain,,,,A12B9W69X0BQBF
454,84,,1.0,64.0,badlands_52.jpg,badlands,,,,A12B9W69X0BQBF
455,20,,1.0,0.0,badlands_222.jpg,badlands,,,,A2RSBH1E3TEESG
456,21,,1.0,1.0,playground_60.jpg,playground,,,,A2RSBH1E3TEESG
457,22,,1.0,2.0,badlands_52.jpg,badlands,,,,A2RSBH1E3TEESG
458,23,,1.0,3.0,bridge_128.jpg,bridge,,,,A2RSBH1E3TEESG
459,24,,1.0,4.0,playground_145.jpg,playground,,,,A2RSBH1E3TEESG
460,25,,1.0,5.0,badlands_184.jpg,badlands,,,,A2RSBH1E3TEESG
461,26,,1.0,6.0,highway_156.jpg,highway,,,,A2RSBH1E3TEESG
462,27,left,1.0,7.0,left.jpg,,left,1.3739,,A2RSBH1E3TEESG
463,28,,1.0,8.0,highway_394.jpg,highway,,,,A2RSBH1E3TEESG
464,29,,1.0,9.0,mountain_110.jpg,mountain,,,,A2RSBH1E3TEESG
465,30,,1.0,10.0,mountain_222.jpg,mountain,,,,A2RSBH1E3TEESG
466,31,,1.0,11.0,badlands_221.jpg,badlands,,,,A2RSBH1E3TEESG
467,32,,1.0,12.0,bridge_191.jpg,bridge,,,,A2RSBH1E3TEESG
468,33,,1.0,13.0,mountain_232.jpg,mountain,,,,A2RSBH1E3TEESG
469,34,,1.0,14.0,bridge_146.jpg,bridge,,,,A2RSBH1E3TEESG
470,35,,1.0,15.0,bridge_202.jpg,bridge,,,,A2RSBH1E3TEESG
471,36,,1.0,16.0,highway_415.jpg,highway,,,,A2RSBH1E3TEESG
472,37,,1.0,17.0,badlands_113.jpg,badlands,,,,A2RSBH1E3TEESG
473,38,,1.0,18.0,golf_course_15.jpg,golf,,,,A2RSBH1E3TEESG
474,39,,1.0,19.0,highway_93.jpg,highway,,,,A2RSBH1E3TEESG
475,40,left,1.0,20.0,left.jpg,,left,2.0887,,A2RSBH1E3TEESG
476,41,,1.0,21.0,bridge_91.jpg,bridge,,,,A2RSBH1E3TEESG
477,42,,1.0,22.0,mountain_156.jpg,mountain,,,,A2RSBH1E3TEESG
478,43,,1.0,23.0,playground_144.jpg,playground,,,,A2RSBH1E3TEESG
479,44,,1.0,24.0,playground_219.jpg,playground,,,,A2RSBH1E3TEESG
480,45,,1.0,25.0,playground_117.jpg,playground,,,,A2RSBH1E3TEESG
481,46,,1.0,26.0,badlands_137.jpg,badlands,,,,A2RSBH1E3TEESG
482,47,,1.0,27.0,playground_10.jpg,playground,,,,A2RSBH1E3TEESG
483,48,,1.0,28.0,golf_course_309.jpg,golf,,,,A2RSBH1E3TEESG
484,49,,1.0,29.0,highway_209.jpg,highway,,,,A2RSBH1E3TEESG
485,50,,1.0,30.0,bridge_250.jpg,bridge,,,,A2RSBH1E3TEESG
486,51,,1.0,31.0,bridge_108.jpg,bridge,,,,A2RSBH1E3TEESG
487,52,left,1.0,32.0,left.jpg,,left,1.551,,A2RSBH1E3TEESG
488,53,,1.0,33.0,playground_76.jpg,playground,,,,A2RSBH1E3TEESG
489,54,,1.0,34.0,badlands_23.jpg,badlands,,,,A2RSBH1E3TEESG
490,55,,1.0,35.0,playground_240.jpg,playground,,,,A2RSBH1E3TEESG
491,56,,1.0,36.0,highway_245.jpg,highway,,,,A2RSBH1E3TEESG
492,57,,1.0,37.0,bridge_256.jpg,bridge,,,,A2RSBH1E3TEESG
493,58,right,1.0,38.0,right.jpg,,right,1.9562,,A2RSBH1E3TEESG
494,59,,1.0,39.0,golf_course_87.jpg,golf,,,,A2RSBH1E3TEESG
495,60,,1.0,40.0,golf_course_195.jpg,golf,,,,A2RSBH1E3TEESG
496,61,,1.0,41.0,golf_course_214.jpg,golf,,,,A2RSBH1E3TEESG
497,62,,1.0,42.0,mountain_123.jpg,mountain,,,,A2RSBH1E3TEESG
498,63,,1.0,43.0,mountain_230.jpg,mountain,,,,A2RSBH1E3TEESG
499,64,,1.0,44.0,playground_131.jpg,playground,,,,A2RSBH1E3TEESG
500,65,,1.0,45.0,badlands_21.jpg,badlands,,,,A2RSBH1E3TEESG
501,66,,1.0,46.0,mountain_293.jpg,mountain,,,,A2RSBH1E3TEESG
502,67,,1.0,47.0,badlands_70.jpg,badlands,,,,A2RSBH1E3TEESG
503,68,,1.0,48.0,mountain_57.jpg,mountain,,,,A2RSBH1E3TEESG
504,69,,1.0,49.0,highway_177.jpg,highway,,,,A2RSBH1E3TEESG
505,70,,1.0,50.0,highway_359.jpg,highway,,,,A2RSBH1E3TEESG
506,71,,1.0,51.0,badlands_24.jpg,badlands,,,,A2RSBH1E3TEESG
507,72,,1.0,52.0,golf_course_78.jpg,golf,,,,A2RSBH1E3TEESG
508,73,,1.0,53.0,highway_294.jpg,highway,,,,A2RSBH1E3TEESG
509,74,,0.0,54.0,right.jpg,,right,,,A2RSBH1E3TEESG
510,75,,1.0,55.0,golf_course_331.jpg,golf,,,,A2RSBH1E3TEESG
511,76,,1.0,56.0,highway_273.jpg,highway,,,,A2RSBH1E3TEESG
512,77,,1.0,57.0,playground_257.jpg,playground,,,,A2RSBH1E3TEESG
513,78,,1.0,58.0,golf_course_193.jpg,golf,,,,A2RSBH1E3TEESG
514,79,,1.0,59.0,bridge_65.jpg,bridge,,,,A2RSBH1E3TEESG
515,80,,1.0,60.0,golf_course_217.jpg,golf,,,,A2RSBH1E3TEESG
516,81,,1.0,61.0,mountain_154.jpg,mountain,,,,A2RSBH1E3TEESG
517,82,,1.0,62.0,golf_course_188.jpg,golf,,,,A2RSBH1E3TEESG
518,83,,1.0,63.0,bridge_172.jpg,bridge,,,,A2RSBH1E3TEESG
519,84,,1.0,64.0,mountain_101.jpg,mountain,,,,A2RSBH1E3TEESG
