,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target,correct,test_encoding_response.rt,key_resp_end.keys,subject
345,40,,1.0,20.0,highway_245.jpg,,,,A2FREFX5AGACUZ
346,41,,1.0,21.0,golf_course_15.jpg,,,,A2FREFX5AGACUZ
347,42,,1.0,22.0,mountain_293.jpg,,,,A2FREFX5AGACUZ
348,43,,1.0,23.0,highway_394.jpg,,,,A2FREFX5AGACUZ
349,44,,1.0,24.0,bridge_65.jpg,,,,A2FREFX5AGACUZ
350,45,,1.0,25.0,golf_course_217.jpg,,,,A2FREFX5AGACUZ
351,46,,1.0,26.0,golf_course_214.jpg,,,,A2FREFX5AGACUZ
352,47,,1.0,27.0,mountain_222.jpg,,,,A2FREFX5AGACUZ
353,48,,1.0,28.0,highway_209.jpg,,,,A2FREFX5AGACUZ
354,49,,1.0,29.0,highway_156.jpg,,,,A2FREFX5AGACUZ
355,50,,1.0,30.0,bridge_256.jpg,,,,A2FREFX5AGACUZ
356,51,left,1.0,31.0,left.jpg,left,1.0681,,A2FREFX5AGACUZ
357,52,,1.0,32.0,badlands_184.jpg,,,,A2FREFX5AGACUZ
358,53,,1.0,33.0,mountain_232.jpg,,,,A2FREFX5AGACUZ
359,54,,1.0,34.0,bridge_250.jpg,,,,A2FREFX5AGACUZ
360,55,,1.0,35.0,badlands_221.jpg,,,,A2FREFX5AGACUZ
361,56,,1.0,36.0,mountain_123.jpg,,,,A2FREFX5AGACUZ
362,57,,1.0,37.0,mountain_57.jpg,,,,A2FREFX5AGACUZ
363,58,,1.0,38.0,badlands_70.jpg,,,,A2FREFX5AGACUZ
364,59,,1.0,39.0,playground_10.jpg,,,,A2FREFX5AGACUZ
365,60,,1.0,40.0,playground_144.jpg,,,,A2FREFX5AGACUZ
366,61,,1.0,41.0,bridge_108.jpg,,,,A2FREFX5AGACUZ
367,62,,1.0,42.0,badlands_23.jpg,,,,A2FREFX5AGACUZ
368,63,right,1.0,43.0,right.jpg,right,1.1044,,A2FREFX5AGACUZ
369,64,,1.0,44.0,highway_294.jpg,,,,A2FREFX5AGACUZ
370,65,,1.0,45.0,highway_273.jpg,,,,A2FREFX5AGACUZ
371,66,,1.0,46.0,playground_257.jpg,,,,A2FREFX5AGACUZ
372,67,,1.0,47.0,badlands_21.jpg,,,,A2FREFX5AGACUZ
373,68,,1.0,48.0,bridge_91.jpg,,,,A2FREFX5AGACUZ
374,69,,1.0,49.0,mountain_230.jpg,,,,A2FREFX5AGACUZ
375,70,,1.0,50.0,playground_145.jpg,,,,A2FREFX5AGACUZ
376,71,,1.0,51.0,golf_course_195.jpg,,,,A2FREFX5AGACUZ
377,72,,1.0,52.0,bridge_128.jpg,,,,A2FREFX5AGACUZ
378,73,right,1.0,53.0,right.jpg,right,1.0676,,A2FREFX5AGACUZ
379,74,,1.0,54.0,highway_359.jpg,,,,A2FREFX5AGACUZ
380,75,,1.0,55.0,bridge_146.jpg,,,,A2FREFX5AGACUZ
381,76,,1.0,56.0,playground_76.jpg,,,,A2FREFX5AGACUZ
382,77,,1.0,57.0,golf_course_331.jpg,,,,A2FREFX5AGACUZ
383,78,,1.0,58.0,badlands_24.jpg,,,,A2FREFX5AGACUZ
384,79,,1.0,59.0,golf_course_87.jpg,,,,A2FREFX5AGACUZ
385,80,,1.0,60.0,bridge_172.jpg,,,,A2FREFX5AGACUZ
386,81,,1.0,61.0,playground_240.jpg,,,,A2FREFX5AGACUZ
387,82,,1.0,62.0,mountain_156.jpg,,,,A2FREFX5AGACUZ
388,83,,1.0,63.0,badlands_137.jpg,,,,A2FREFX5AGACUZ
389,84,,1.0,64.0,bridge_191.jpg,,,,A2FREFX5AGACUZ
390,20,,1.0,0.0,bridge_91.jpg,,,,A1DIYFGQT1QDV2
391,21,,1.0,1.0,badlands_21.jpg,,,,A1DIYFGQT1QDV2
392,22,,1.0,2.0,highway_394.jpg,,,,A1DIYFGQT1QDV2
393,23,,1.0,3.0,golf_course_193.jpg,,,,A1DIYFGQT1QDV2
394,24,,1.0,4.0,golf_course_214.jpg,,,,A1DIYFGQT1QDV2
395,25,,1.0,5.0,playground_131.jpg,,,,A1DIYFGQT1QDV2
396,26,,1.0,6.0,highway_93.jpg,,,,A1DIYFGQT1QDV2
397,27,,1.0,7.0,bridge_191.jpg,,,,A1DIYFGQT1QDV2
398,28,,1.0,8.0,mountain_57.jpg,,,,A1DIYFGQT1QDV2
399,29,,1.0,9.0,badlands_113.jpg,,,,A1DIYFGQT1QDV2
400,30,left,1.0,10.0,left.jpg,left,0.7864,,A1DIYFGQT1QDV2
401,31,,1.0,11.0,badlands_184.jpg,,,,A1DIYFGQT1QDV2
402,32,,1.0,12.0,mountain_230.jpg,,,,A1DIYFGQT1QDV2
403,33,,1.0,13.0,bridge_256.jpg,,,,A1DIYFGQT1QDV2
404,34,,1.0,14.0,mountain_293.jpg,,,,A1DIYFGQT1QDV2
405,35,,1.0,15.0,playground_60.jpg,,,,A1DIYFGQT1QDV2
406,36,,1.0,16.0,playground_145.jpg,,,,A1DIYFGQT1QDV2
407,37,,1.0,17.0,playground_117.jpg,,,,A1DIYFGQT1QDV2
408,38,,1.0,18.0,highway_415.jpg,,,,A1DIYFGQT1QDV2
409,39,,1.0,19.0,golf_course_195.jpg,,,,A1DIYFGQT1QDV2
410,40,,1.0,20.0,badlands_70.jpg,,,,A1DIYFGQT1QDV2
411,41,,1.0,21.0,badlands_221.jpg,,,,A1DIYFGQT1QDV2
412,42,right,1.0,22.0,right.jpg,right,0.7525,,A1DIYFGQT1QDV2
413,43,,1.0,23.0,bridge_250.jpg,,,,A1DIYFGQT1QDV2
414,44,,1.0,24.0,mountain_222.jpg,,,,A1DIYFGQT1QDV2
415,45,,1.0,25.0,highway_273.jpg,,,,A1DIYFGQT1QDV2
416,46,,1.0,26.0,playground_76.jpg,,,,A1DIYFGQT1QDV2
417,47,,1.0,27.0,mountain_123.jpg,,,,A1DIYFGQT1QDV2
418,48,,1.0,28.0,golf_course_309.jpg,,,,A1DIYFGQT1QDV2
419,49,,1.0,29.0,mountain_232.jpg,,,,A1DIYFGQT1QDV2
420,50,left,1.0,30.0,left.jpg,left,0.7178,,A1DIYFGQT1QDV2
421,51,,1.0,31.0,highway_209.jpg,,,,A1DIYFGQT1QDV2
422,52,,1.0,32.0,bridge_202.jpg,,,,A1DIYFGQT1QDV2
423,53,,1.0,33.0,mountain_110.jpg,,,,A1DIYFGQT1QDV2
424,54,,1.0,34.0,bridge_108.jpg,,,,A1DIYFGQT1QDV2
425,55,,1.0,35.0,mountain_154.jpg,,,,A1DIYFGQT1QDV2
426,56,,1.0,36.0,bridge_128.jpg,,,,A1DIYFGQT1QDV2
427,57,,1.0,37.0,highway_177.jpg,,,,A1DIYFGQT1QDV2
428,58,,1.0,38.0,badlands_52.jpg,,,,A1DIYFGQT1QDV2
429,59,,1.0,39.0,golf_course_15.jpg,,,,A1DIYFGQT1QDV2
430,60,,1.0,40.0,playground_240.jpg,,,,A1DIYFGQT1QDV2
431,61,,1.0,41.0,highway_294.jpg,,,,A1DIYFGQT1QDV2
432,62,,1.0,42.0,mountain_101.jpg,,,,A1DIYFGQT1QDV2
433,63,,1.0,43.0,badlands_23.jpg,,,,A1DIYFGQT1QDV2
434,64,right,1.0,44.0,right.jpg,right,0.6838,,A1DIYFGQT1QDV2
435,65,,1.0,45.0,highway_245.jpg,,,,A1DIYFGQT1QDV2
436,66,,1.0,46.0,badlands_222.jpg,,,,A1DIYFGQT1QDV2
437,67,left,1.0,47.0,left.jpg,left,0.7721,,A1DIYFGQT1QDV2
438,68,,1.0,48.0,badlands_24.jpg,,,,A1DIYFGQT1QDV2
439,69,,1.0,49.0,mountain_156.jpg,,,,A1DIYFGQT1QDV2
440,70,,1.0,50.0,golf_course_217.jpg,,,,A1DIYFGQT1QDV2
441,71,,1.0,51.0,playground_219.jpg,,,,A1DIYFGQT1QDV2
442,72,,1.0,52.0,badlands_137.jpg,,,,A1DIYFGQT1QDV2
443,73,,1.0,53.0,playground_257.jpg,,,,A1DIYFGQT1QDV2
444,74,,1.0,54.0,bridge_172.jpg,,,,A1DIYFGQT1QDV2
445,75,,1.0,55.0,highway_156.jpg,,,,A1DIYFGQT1QDV2
446,76,,1.0,56.0,golf_course_78.jpg,,,,A1DIYFGQT1QDV2
447,77,,1.0,57.0,golf_course_188.jpg,,,,A1DIYFGQT1QDV2
448,78,,1.0,58.0,playground_10.jpg,,,,A1DIYFGQT1QDV2
449,79,,1.0,59.0,golf_course_87.jpg,,,,A1DIYFGQT1QDV2
450,80,,1.0,60.0,highway_359.jpg,,,,A1DIYFGQT1QDV2
451,81,,1.0,61.0,playground_144.jpg,,,,A1DIYFGQT1QDV2
452,82,,1.0,62.0,bridge_65.jpg,,,,A1DIYFGQT1QDV2
453,83,,1.0,63.0,bridge_146.jpg,,,,A1DIYFGQT1QDV2
454,84,,1.0,64.0,golf_course_331.jpg,,,,A1DIYFGQT1QDV2
455,20,,1.0,0.0,highway_93.jpg,,,,A2M9R3LBVLI5ZN
456,21,,1.0,1.0,bridge_65.jpg,,,,A2M9R3LBVLI5ZN
457,22,,1.0,2.0,golf_course_309.jpg,,,,A2M9R3LBVLI5ZN
458,23,,1.0,3.0,golf_course_87.jpg,,,,A2M9R3LBVLI5ZN
459,24,,1.0,4.0,highway_156.jpg,,,,A2M9R3LBVLI5ZN
460,25,,1.0,5.0,bridge_146.jpg,,,,A2M9R3LBVLI5ZN
461,26,,1.0,6.0,highway_177.jpg,,,,A2M9R3LBVLI5ZN
462,27,,1.0,7.0,golf_course_15.jpg,,,,A2M9R3LBVLI5ZN
463,28,,1.0,8.0,bridge_172.jpg,,,,A2M9R3LBVLI5ZN
464,29,,1.0,9.0,bridge_191.jpg,,,,A2M9R3LBVLI5ZN
465,30,,1.0,10.0,playground_76.jpg,,,,A2M9R3LBVLI5ZN
466,31,,1.0,11.0,highway_245.jpg,,,,A2M9R3LBVLI5ZN
467,32,,1.0,12.0,playground_131.jpg,,,,A2M9R3LBVLI5ZN
468,33,,1.0,13.0,playground_60.jpg,,,,A2M9R3LBVLI5ZN
469,34,left,1.0,14.0,left.jpg,left,1.4141,,A2M9R3LBVLI5ZN
470,35,,1.0,15.0,mountain_123.jpg,,,,A2M9R3LBVLI5ZN
471,36,,1.0,16.0,golf_course_217.jpg,,,,A2M9R3LBVLI5ZN
472,37,,1.0,17.0,badlands_70.jpg,,,,A2M9R3LBVLI5ZN
473,38,,1.0,18.0,highway_273.jpg,,,,A2M9R3LBVLI5ZN
474,39,,1.0,19.0,badlands_21.jpg,,,,A2M9R3LBVLI5ZN
475,40,,1.0,20.0,highway_394.jpg,,,,A2M9R3LBVLI5ZN
476,41,,1.0,21.0,bridge_108.jpg,,,,A2M9R3LBVLI5ZN
477,42,left,1.0,22.0,left.jpg,left,1.5695,,A2M9R3LBVLI5ZN
478,43,,1.0,23.0,highway_294.jpg,,,,A2M9R3LBVLI5ZN
479,44,,1.0,24.0,playground_117.jpg,,,,A2M9R3LBVLI5ZN
480,45,,1.0,25.0,playground_10.jpg,,,,A2M9R3LBVLI5ZN
481,46,,1.0,26.0,golf_course_195.jpg,,,,A2M9R3LBVLI5ZN
482,47,,1.0,27.0,badlands_24.jpg,,,,A2M9R3LBVLI5ZN
483,48,,1.0,28.0,playground_257.jpg,,,,A2M9R3LBVLI5ZN
484,49,,1.0,29.0,badlands_23.jpg,,,,A2M9R3LBVLI5ZN
485,50,,1.0,30.0,highway_209.jpg,,,,A2M9R3LBVLI5ZN
486,51,,1.0,31.0,playground_144.jpg,,,,A2M9R3LBVLI5ZN
487,52,,0.0,32.0,right.jpg,right,,,A2M9R3LBVLI5ZN
488,53,,1.0,33.0,golf_course_214.jpg,,,,A2M9R3LBVLI5ZN
489,54,,1.0,34.0,mountain_110.jpg,,,,A2M9R3LBVLI5ZN
490,55,,1.0,35.0,mountain_230.jpg,,,,A2M9R3LBVLI5ZN
491,56,,1.0,36.0,mountain_101.jpg,,,,A2M9R3LBVLI5ZN
492,57,,1.0,37.0,mountain_232.jpg,,,,A2M9R3LBVLI5ZN
493,58,right,1.0,38.0,right.jpg,right,1.3083,,A2M9R3LBVLI5ZN
494,59,,1.0,39.0,badlands_184.jpg,,,,A2M9R3LBVLI5ZN
495,60,,1.0,40.0,mountain_222.jpg,,,,A2M9R3LBVLI5ZN
496,61,,1.0,41.0,badlands_221.jpg,,,,A2M9R3LBVLI5ZN
497,62,,1.0,42.0,mountain_293.jpg,,,,A2M9R3LBVLI5ZN
498,63,,1.0,43.0,golf_course_331.jpg,,,,A2M9R3LBVLI5ZN
499,64,,1.0,44.0,bridge_202.jpg,,,,A2M9R3LBVLI5ZN
500,65,,1.0,45.0,highway_359.jpg,,,,A2M9R3LBVLI5ZN
501,66,,1.0,46.0,mountain_156.jpg,,,,A2M9R3LBVLI5ZN
502,67,,1.0,47.0,mountain_57.jpg,,,,A2M9R3LBVLI5ZN
503,68,left,1.0,48.0,left.jpg,left,1.293,,A2M9R3LBVLI5ZN
504,69,,1.0,49.0,highway_415.jpg,,,,A2M9R3LBVLI5ZN
505,70,,1.0,50.0,bridge_91.jpg,,,,A2M9R3LBVLI5ZN
506,71,,1.0,51.0,playground_145.jpg,,,,A2M9R3LBVLI5ZN
507,72,,1.0,52.0,golf_course_193.jpg,,,,A2M9R3LBVLI5ZN
508,73,,1.0,53.0,golf_course_78.jpg,,,,A2M9R3LBVLI5ZN
509,74,,1.0,54.0,golf_course_188.jpg,,,,A2M9R3LBVLI5ZN
510,75,,1.0,55.0,mountain_154.jpg,,,,A2M9R3LBVLI5ZN
511,76,,1.0,56.0,badlands_113.jpg,,,,A2M9R3LBVLI5ZN
512,77,,1.0,57.0,playground_219.jpg,,,,A2M9R3LBVLI5ZN
513,78,,1.0,58.0,badlands_137.jpg,,,,A2M9R3LBVLI5ZN
514,79,,1.0,59.0,bridge_250.jpg,,,,A2M9R3LBVLI5ZN
515,80,,1.0,60.0,badlands_52.jpg,,,,A2M9R3LBVLI5ZN
516,81,,1.0,61.0,badlands_222.jpg,,,,A2M9R3LBVLI5ZN
517,82,,1.0,62.0,bridge_256.jpg,,,,A2M9R3LBVLI5ZN
518,83,,1.0,63.0,playground_240.jpg,,,,A2M9R3LBVLI5ZN
519,84,,1.0,64.0,bridge_128.jpg,,,,A2M9R3LBVLI5ZN
520,20,,1.0,0.0,golf_course_188.jpg,,,,A2NC28XJKAFJV
521,21,,1.0,1.0,golf_course_193.jpg,,,,A2NC28XJKAFJV
522,22,,1.0,2.0,playground_145.jpg,,,,A2NC28XJKAFJV
523,23,,1.0,3.0,highway_156.jpg,,,,A2NC28XJKAFJV
524,24,,1.0,4.0,bridge_108.jpg,,,,A2NC28XJKAFJV
525,25,,1.0,5.0,mountain_154.jpg,,,,A2NC28XJKAFJV
526,26,,1.0,6.0,badlands_137.jpg,,,,A2NC28XJKAFJV
527,27,,1.0,7.0,bridge_65.jpg,,,,A2NC28XJKAFJV
528,28,left,1.0,8.0,left.jpg,left,1.6026,,A2NC28XJKAFJV
529,29,,1.0,9.0,mountain_57.jpg,,,,A2NC28XJKAFJV
530,30,,1.0,10.0,bridge_250.jpg,,,,A2NC28XJKAFJV
531,31,,1.0,11.0,golf_course_15.jpg,,,,A2NC28XJKAFJV
532,32,,1.0,12.0,mountain_110.jpg,,,,A2NC28XJKAFJV
533,33,,1.0,13.0,highway_359.jpg,,,,A2NC28XJKAFJV
534,34,,1.0,14.0,highway_93.jpg,,,,A2NC28XJKAFJV
535,35,,1.0,15.0,bridge_128.jpg,,,,A2NC28XJKAFJV
536,36,,1.0,16.0,bridge_191.jpg,,,,A2NC28XJKAFJV
537,37,right,1.0,17.0,right.jpg,right,1.6779,,A2NC28XJKAFJV
538,38,,1.0,18.0,mountain_232.jpg,,,,A2NC28XJKAFJV
539,39,,1.0,19.0,highway_209.jpg,,,,A2NC28XJKAFJV
540,40,,1.0,20.0,badlands_52.jpg,,,,A2NC28XJKAFJV
541,41,,1.0,21.0,badlands_21.jpg,,,,A2NC28XJKAFJV
542,42,,1.0,22.0,playground_131.jpg,,,,A2NC28XJKAFJV
543,43,,1.0,23.0,badlands_113.jpg,,,,A2NC28XJKAFJV
544,44,,1.0,24.0,mountain_222.jpg,,,,A2NC28XJKAFJV
545,45,,1.0,25.0,bridge_91.jpg,,,,A2NC28XJKAFJV
546,46,,1.0,26.0,playground_257.jpg,,,,A2NC28XJKAFJV
547,47,,1.0,27.0,playground_144.jpg,,,,A2NC28XJKAFJV
548,48,,1.0,28.0,highway_245.jpg,,,,A2NC28XJKAFJV
549,49,,1.0,29.0,badlands_221.jpg,,,,A2NC28XJKAFJV
550,50,right,1.0,30.0,right.jpg,right,1.6805,,A2NC28XJKAFJV
551,51,,1.0,31.0,playground_10.jpg,,,,A2NC28XJKAFJV
552,52,,1.0,32.0,badlands_70.jpg,,,,A2NC28XJKAFJV
553,53,,1.0,33.0,golf_course_309.jpg,,,,A2NC28XJKAFJV
554,54,,1.0,34.0,golf_course_87.jpg,,,,A2NC28XJKAFJV
555,55,,1.0,35.0,golf_course_195.jpg,,,,A2NC28XJKAFJV
556,56,,1.0,36.0,highway_415.jpg,,,,A2NC28XJKAFJV
557,57,,1.0,37.0,badlands_23.jpg,,,,A2NC28XJKAFJV
558,58,,1.0,38.0,highway_394.jpg,,,,A2NC28XJKAFJV
559,59,,1.0,39.0,playground_219.jpg,,,,A2NC28XJKAFJV
560,60,,1.0,40.0,golf_course_217.jpg,,,,A2NC28XJKAFJV
561,61,,1.0,41.0,badlands_222.jpg,,,,A2NC28XJKAFJV
562,62,,1.0,42.0,highway_294.jpg,,,,A2NC28XJKAFJV
563,63,left,1.0,43.0,left.jpg,left,1.7789,,A2NC28XJKAFJV
564,64,,1.0,44.0,golf_course_78.jpg,,,,A2NC28XJKAFJV
565,65,,1.0,45.0,bridge_146.jpg,,,,A2NC28XJKAFJV
566,66,,1.0,46.0,mountain_293.jpg,,,,A2NC28XJKAFJV
567,67,,1.0,47.0,playground_117.jpg,,,,A2NC28XJKAFJV
568,68,,1.0,48.0,highway_273.jpg,,,,A2NC28XJKAFJV
569,69,,1.0,49.0,badlands_184.jpg,,,,A2NC28XJKAFJV
570,70,,1.0,50.0,mountain_230.jpg,,,,A2NC28XJKAFJV
571,71,left,1.0,51.0,left.jpg,left,1.784,,A2NC28XJKAFJV
572,72,,1.0,52.0,highway_177.jpg,,,,A2NC28XJKAFJV
573,73,,1.0,53.0,badlands_24.jpg,,,,A2NC28XJKAFJV
574,74,,1.0,54.0,bridge_202.jpg,,,,A2NC28XJKAFJV
575,75,,1.0,55.0,bridge_256.jpg,,,,A2NC28XJKAFJV
576,76,,1.0,56.0,playground_60.jpg,,,,A2NC28XJKAFJV
577,77,,1.0,57.0,golf_course_331.jpg,,,,A2NC28XJKAFJV
578,78,,1.0,58.0,golf_course_214.jpg,,,,A2NC28XJKAFJV
579,79,,1.0,59.0,playground_240.jpg,,,,A2NC28XJKAFJV
580,80,,1.0,60.0,mountain_156.jpg,,,,A2NC28XJKAFJV
581,81,,1.0,61.0,mountain_123.jpg,,,,A2NC28XJKAFJV
582,82,,1.0,62.0,playground_76.jpg,,,,A2NC28XJKAFJV
583,83,,1.0,63.0,bridge_172.jpg,,,,A2NC28XJKAFJV
584,84,,1.0,64.0,mountain_101.jpg,,,,A2NC28XJKAFJV
585,20,,1.0,0.0,highway_394.jpg,,,,ANDJL5986AUAF
586,21,,1.0,1.0,playground_257.jpg,,,,ANDJL5986AUAF
587,22,,1.0,2.0,playground_219.jpg,,,,ANDJL5986AUAF
588,23,,1.0,3.0,mountain_110.jpg,,,,ANDJL5986AUAF
589,24,,1.0,4.0,playground_117.jpg,,,,ANDJL5986AUAF
590,25,,1.0,5.0,mountain_293.jpg,,,,ANDJL5986AUAF
591,26,,1.0,6.0,golf_course_15.jpg,,,,ANDJL5986AUAF
592,27,left,1.0,7.0,left.jpg,left,1.4147,,ANDJL5986AUAF
593,28,,1.0,8.0,golf_course_193.jpg,,,,ANDJL5986AUAF
594,29,,1.0,9.0,badlands_70.jpg,,,,ANDJL5986AUAF
595,30,,1.0,10.0,playground_144.jpg,,,,ANDJL5986AUAF
596,31,,1.0,11.0,badlands_24.jpg,,,,ANDJL5986AUAF
597,32,,1.0,12.0,mountain_222.jpg,,,,ANDJL5986AUAF
598,33,,1.0,13.0,playground_60.jpg,,,,ANDJL5986AUAF
599,34,,1.0,14.0,golf_course_195.jpg,,,,ANDJL5986AUAF
600,35,,1.0,15.0,mountain_154.jpg,,,,ANDJL5986AUAF
601,36,right,1.0,16.0,right.jpg,right,1.4215,,ANDJL5986AUAF
602,37,,1.0,17.0,mountain_57.jpg,,,,ANDJL5986AUAF
603,38,,1.0,18.0,badlands_222.jpg,,,,ANDJL5986AUAF
604,39,,1.0,19.0,badlands_184.jpg,,,,ANDJL5986AUAF
605,40,,1.0,20.0,highway_209.jpg,,,,ANDJL5986AUAF
606,41,,1.0,21.0,badlands_23.jpg,,,,ANDJL5986AUAF
607,42,,1.0,22.0,bridge_256.jpg,,,,ANDJL5986AUAF
608,43,,1.0,23.0,highway_415.jpg,,,,ANDJL5986AUAF
609,44,,1.0,24.0,playground_10.jpg,,,,ANDJL5986AUAF
610,45,,1.0,25.0,bridge_191.jpg,,,,ANDJL5986AUAF
611,46,,1.0,26.0,mountain_101.jpg,,,,ANDJL5986AUAF
612,47,,1.0,27.0,highway_273.jpg,,,,ANDJL5986AUAF
613,48,,1.0,28.0,bridge_172.jpg,,,,ANDJL5986AUAF
614,49,,1.0,29.0,highway_245.jpg,,,,ANDJL5986AUAF
615,50,left,1.0,30.0,left.jpg,left,2.3847,,ANDJL5986AUAF
616,51,,1.0,31.0,highway_294.jpg,,,,ANDJL5986AUAF
617,52,,1.0,32.0,golf_course_78.jpg,,,,ANDJL5986AUAF
618,53,,1.0,33.0,mountain_156.jpg,,,,ANDJL5986AUAF
619,54,,1.0,34.0,highway_156.jpg,,,,ANDJL5986AUAF
620,55,,1.0,35.0,golf_course_309.jpg,,,,ANDJL5986AUAF
621,56,,1.0,36.0,golf_course_87.jpg,,,,ANDJL5986AUAF
622,57,right,1.0,37.0,right.jpg,right,1.6744,,ANDJL5986AUAF
623,58,,1.0,38.0,bridge_65.jpg,,,,ANDJL5986AUAF
624,59,,1.0,39.0,golf_course_214.jpg,,,,ANDJL5986AUAF
625,60,,1.0,40.0,highway_359.jpg,,,,ANDJL5986AUAF
626,61,,1.0,41.0,mountain_232.jpg,,,,ANDJL5986AUAF
627,62,,1.0,42.0,bridge_146.jpg,,,,ANDJL5986AUAF
628,63,,1.0,43.0,mountain_230.jpg,,,,ANDJL5986AUAF
629,64,,1.0,44.0,bridge_108.jpg,,,,ANDJL5986AUAF
630,65,,1.0,45.0,highway_177.jpg,,,,ANDJL5986AUAF
631,66,,1.0,46.0,playground_76.jpg,,,,ANDJL5986AUAF
632,67,,1.0,47.0,badlands_21.jpg,,,,ANDJL5986AUAF
633,68,,1.0,48.0,playground_145.jpg,,,,ANDJL5986AUAF
634,69,,1.0,49.0,bridge_91.jpg,,,,ANDJL5986AUAF
635,70,,1.0,50.0,badlands_113.jpg,,,,ANDJL5986AUAF
636,71,left,1.0,51.0,left.jpg,left,1.4803,,ANDJL5986AUAF
637,72,,1.0,52.0,badlands_137.jpg,,,,ANDJL5986AUAF
638,73,,1.0,53.0,golf_course_331.jpg,,,,ANDJL5986AUAF
639,74,,1.0,54.0,bridge_250.jpg,,,,ANDJL5986AUAF
640,75,,1.0,55.0,badlands_52.jpg,,,,ANDJL5986AUAF
641,76,,1.0,56.0,bridge_202.jpg,,,,ANDJL5986AUAF
642,77,,1.0,57.0,badlands_221.jpg,,,,ANDJL5986AUAF
643,78,,1.0,58.0,playground_240.jpg,,,,ANDJL5986AUAF
644,79,,1.0,59.0,bridge_128.jpg,,,,ANDJL5986AUAF
645,80,,1.0,60.0,playground_131.jpg,,,,ANDJL5986AUAF
646,81,,1.0,61.0,mountain_123.jpg,,,,ANDJL5986AUAF
647,82,,1.0,62.0,golf_course_188.jpg,,,,ANDJL5986AUAF
648,83,,1.0,63.0,highway_93.jpg,,,,ANDJL5986AUAF
649,84,,1.0,64.0,golf_course_217.jpg,,,,ANDJL5986AUAF
650,20,,1.0,0.0,bridge_256.jpg,,,,A19PB6VUP0RAC3
651,21,,1.0,1.0,playground_144.jpg,,,,A19PB6VUP0RAC3
652,22,,1.0,2.0,highway_209.jpg,,,,A19PB6VUP0RAC3
653,23,,1.0,3.0,mountain_123.jpg,,,,A19PB6VUP0RAC3
654,24,,1.0,4.0,playground_257.jpg,,,,A19PB6VUP0RAC3
655,25,,1.0,5.0,highway_273.jpg,,,,A19PB6VUP0RAC3
656,26,,1.0,6.0,highway_156.jpg,,,,A19PB6VUP0RAC3
657,27,,1.0,7.0,mountain_230.jpg,,,,A19PB6VUP0RAC3
658,28,,1.0,8.0,highway_93.jpg,,,,A19PB6VUP0RAC3
659,29,,1.0,9.0,playground_219.jpg,,,,A19PB6VUP0RAC3
660,30,,1.0,10.0,golf_course_87.jpg,,,,A19PB6VUP0RAC3
661,31,,1.0,11.0,bridge_91.jpg,,,,A19PB6VUP0RAC3
662,32,,1.0,12.0,highway_177.jpg,,,,A19PB6VUP0RAC3
663,33,,1.0,13.0,golf_course_188.jpg,,,,A19PB6VUP0RAC3
664,34,right,1.0,14.0,right.jpg,right,0.9896,,A19PB6VUP0RAC3
665,35,,1.0,15.0,playground_117.jpg,,,,A19PB6VUP0RAC3
666,36,right,1.0,16.0,right.jpg,right,1.0921,,A19PB6VUP0RAC3
667,37,,1.0,17.0,badlands_52.jpg,,,,A19PB6VUP0RAC3
668,38,,1.0,18.0,badlands_222.jpg,,,,A19PB6VUP0RAC3
669,39,,1.0,19.0,highway_359.jpg,,,,A19PB6VUP0RAC3
670,40,,1.0,20.0,golf_course_78.jpg,,,,A19PB6VUP0RAC3
671,41,,1.0,21.0,mountain_293.jpg,,,,A19PB6VUP0RAC3
672,42,,1.0,22.0,highway_294.jpg,,,,A19PB6VUP0RAC3
673,43,,1.0,23.0,mountain_156.jpg,,,,A19PB6VUP0RAC3
674,44,,1.0,24.0,highway_415.jpg,,,,A19PB6VUP0RAC3
675,45,,1.0,25.0,mountain_222.jpg,,,,A19PB6VUP0RAC3
676,46,,1.0,26.0,badlands_137.jpg,,,,A19PB6VUP0RAC3
677,47,,1.0,27.0,playground_240.jpg,,,,A19PB6VUP0RAC3
678,48,left,1.0,28.0,left.jpg,left,0.7851,,A19PB6VUP0RAC3
679,49,,1.0,29.0,mountain_154.jpg,,,,A19PB6VUP0RAC3
680,50,,1.0,30.0,bridge_146.jpg,,,,A19PB6VUP0RAC3
681,51,,1.0,31.0,playground_76.jpg,,,,A19PB6VUP0RAC3
682,52,,1.0,32.0,playground_60.jpg,,,,A19PB6VUP0RAC3
683,53,,1.0,33.0,golf_course_309.jpg,,,,A19PB6VUP0RAC3
684,54,,1.0,34.0,mountain_110.jpg,,,,A19PB6VUP0RAC3
685,55,,1.0,35.0,badlands_23.jpg,,,,A19PB6VUP0RAC3
686,56,,1.0,36.0,playground_10.jpg,,,,A19PB6VUP0RAC3
687,57,,1.0,37.0,highway_245.jpg,,,,A19PB6VUP0RAC3
688,58,right,1.0,38.0,right.jpg,right,0.9875,,A19PB6VUP0RAC3
689,59,,1.0,39.0,badlands_184.jpg,,,,A19PB6VUP0RAC3
690,60,,1.0,40.0,bridge_250.jpg,,,,A19PB6VUP0RAC3
691,61,,1.0,41.0,golf_course_217.jpg,,,,A19PB6VUP0RAC3
692,62,,1.0,42.0,bridge_108.jpg,,,,A19PB6VUP0RAC3
