,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target,correct,test_encoding_response.rt,key_resp_end.keys,subject
346,41,,1.0,21.0,highway_359.jpg,,,,A3SFP9VSFJY2YW
347,42,,1.0,22.0,badlands_184.jpg,,,,A3SFP9VSFJY2YW
348,43,,1.0,23.0,bridge_128.jpg,,,,A3SFP9VSFJY2YW
349,44,,1.0,24.0,bridge_146.jpg,,,,A3SFP9VSFJY2YW
350,45,,1.0,25.0,mountain_57.jpg,,,,A3SFP9VSFJY2YW
351,46,,1.0,26.0,golf_course_188.jpg,,,,A3SFP9VSFJY2YW
352,47,,1.0,27.0,highway_209.jpg,,,,A3SFP9VSFJY2YW
353,48,,1.0,28.0,highway_273.jpg,,,,A3SFP9VSFJY2YW
354,49,,1.0,29.0,bridge_256.jpg,,,,A3SFP9VSFJY2YW
355,50,,1.0,30.0,badlands_23.jpg,,,,A3SFP9VSFJY2YW
356,51,,1.0,31.0,mountain_154.jpg,,,,A3SFP9VSFJY2YW
357,52,,1.0,32.0,golf_course_87.jpg,,,,A3SFP9VSFJY2YW
358,53,,1.0,33.0,playground_240.jpg,,,,A3SFP9VSFJY2YW
359,54,right,1.0,34.0,right.jpg,right,1.2085,,A3SFP9VSFJY2YW
360,55,,1.0,35.0,badlands_221.jpg,,,,A3SFP9VSFJY2YW
361,56,,1.0,36.0,mountain_293.jpg,,,,A3SFP9VSFJY2YW
362,57,,1.0,37.0,mountain_230.jpg,,,,A3SFP9VSFJY2YW
363,58,,1.0,38.0,golf_course_214.jpg,,,,A3SFP9VSFJY2YW
364,59,right,1.0,39.0,right.jpg,right,1.6007,,A3SFP9VSFJY2YW
365,60,,1.0,40.0,highway_294.jpg,,,,A3SFP9VSFJY2YW
366,61,,1.0,41.0,mountain_110.jpg,,,,A3SFP9VSFJY2YW
367,62,,1.0,42.0,playground_131.jpg,,,,A3SFP9VSFJY2YW
368,63,,1.0,43.0,golf_course_217.jpg,,,,A3SFP9VSFJY2YW
369,64,,1.0,44.0,golf_course_331.jpg,,,,A3SFP9VSFJY2YW
370,65,,1.0,45.0,mountain_101.jpg,,,,A3SFP9VSFJY2YW
371,66,,1.0,46.0,mountain_123.jpg,,,,A3SFP9VSFJY2YW
372,67,right,1.0,47.0,right.jpg,right,1.4664,,A3SFP9VSFJY2YW
373,68,,1.0,48.0,badlands_24.jpg,,,,A3SFP9VSFJY2YW
374,69,,1.0,49.0,badlands_222.jpg,,,,A3SFP9VSFJY2YW
375,70,,1.0,50.0,golf_course_193.jpg,,,,A3SFP9VSFJY2YW
376,71,,1.0,51.0,highway_415.jpg,,,,A3SFP9VSFJY2YW
377,72,,1.0,52.0,badlands_52.jpg,,,,A3SFP9VSFJY2YW
378,73,,1.0,53.0,bridge_250.jpg,,,,A3SFP9VSFJY2YW
379,74,,1.0,54.0,playground_144.jpg,,,,A3SFP9VSFJY2YW
380,75,,1.0,55.0,badlands_137.jpg,,,,A3SFP9VSFJY2YW
381,76,,1.0,56.0,playground_10.jpg,,,,A3SFP9VSFJY2YW
382,77,,1.0,57.0,playground_60.jpg,,,,A3SFP9VSFJY2YW
383,78,,1.0,58.0,golf_course_78.jpg,,,,A3SFP9VSFJY2YW
384,79,,1.0,59.0,golf_course_195.jpg,,,,A3SFP9VSFJY2YW
385,80,,1.0,60.0,bridge_108.jpg,,,,A3SFP9VSFJY2YW
386,81,,1.0,61.0,bridge_65.jpg,,,,A3SFP9VSFJY2YW
387,82,,1.0,62.0,mountain_232.jpg,,,,A3SFP9VSFJY2YW
388,83,,1.0,63.0,golf_course_309.jpg,,,,A3SFP9VSFJY2YW
389,84,,1.0,64.0,highway_394.jpg,,,,A3SFP9VSFJY2YW
390,20,,1.0,0.0,highway_273.jpg,,,,A8C3WNWRBWUXO
391,21,,1.0,1.0,highway_394.jpg,,,,A8C3WNWRBWUXO
392,22,,1.0,2.0,playground_219.jpg,,,,A8C3WNWRBWUXO
393,23,,1.0,3.0,highway_209.jpg,,,,A8C3WNWRBWUXO
394,24,,1.0,4.0,highway_245.jpg,,,,A8C3WNWRBWUXO
395,25,,1.0,5.0,mountain_154.jpg,,,,A8C3WNWRBWUXO
396,26,,1.0,6.0,golf_course_193.jpg,,,,A8C3WNWRBWUXO
397,27,,1.0,7.0,mountain_230.jpg,,,,A8C3WNWRBWUXO
398,28,,1.0,8.0,mountain_57.jpg,,,,A8C3WNWRBWUXO
399,29,,1.0,9.0,golf_course_15.jpg,,,,A8C3WNWRBWUXO
400,30,,1.0,10.0,badlands_137.jpg,,,,A8C3WNWRBWUXO
401,31,,1.0,11.0,badlands_221.jpg,,,,A8C3WNWRBWUXO
402,32,right,1.0,12.0,right.jpg,right,0.891,,A8C3WNWRBWUXO
403,33,,1.0,13.0,playground_257.jpg,,,,A8C3WNWRBWUXO
404,34,,1.0,14.0,bridge_256.jpg,,,,A8C3WNWRBWUXO
405,35,,1.0,15.0,bridge_108.jpg,,,,A8C3WNWRBWUXO
406,36,,1.0,16.0,golf_course_78.jpg,,,,A8C3WNWRBWUXO
407,37,,1.0,17.0,golf_course_188.jpg,,,,A8C3WNWRBWUXO
408,38,,1.0,18.0,mountain_156.jpg,,,,A8C3WNWRBWUXO
409,39,,1.0,19.0,badlands_184.jpg,,,,A8C3WNWRBWUXO
410,40,right,1.0,20.0,right.jpg,right,0.9545,,A8C3WNWRBWUXO
411,41,,1.0,21.0,bridge_65.jpg,,,,A8C3WNWRBWUXO
412,42,,1.0,22.0,playground_76.jpg,,,,A8C3WNWRBWUXO
413,43,,1.0,23.0,playground_117.jpg,,,,A8C3WNWRBWUXO
414,44,,1.0,24.0,playground_240.jpg,,,,A8C3WNWRBWUXO
415,45,,1.0,25.0,golf_course_309.jpg,,,,A8C3WNWRBWUXO
416,46,,1.0,26.0,mountain_123.jpg,,,,A8C3WNWRBWUXO
417,47,left,1.0,27.0,left.jpg,left,0.842,,A8C3WNWRBWUXO
418,48,,1.0,28.0,playground_60.jpg,,,,A8C3WNWRBWUXO
419,49,,1.0,29.0,highway_177.jpg,,,,A8C3WNWRBWUXO
420,50,,1.0,30.0,bridge_172.jpg,,,,A8C3WNWRBWUXO
421,51,,1.0,31.0,golf_course_331.jpg,,,,A8C3WNWRBWUXO
422,52,,1.0,32.0,highway_415.jpg,,,,A8C3WNWRBWUXO
423,53,,1.0,33.0,badlands_23.jpg,,,,A8C3WNWRBWUXO
424,54,,1.0,34.0,highway_93.jpg,,,,A8C3WNWRBWUXO
425,55,,1.0,35.0,badlands_222.jpg,,,,A8C3WNWRBWUXO
426,56,,1.0,36.0,playground_10.jpg,,,,A8C3WNWRBWUXO
427,57,,1.0,37.0,bridge_128.jpg,,,,A8C3WNWRBWUXO
428,58,,1.0,38.0,playground_144.jpg,,,,A8C3WNWRBWUXO
429,59,right,1.0,39.0,right.jpg,right,0.9236,,A8C3WNWRBWUXO
430,60,,1.0,40.0,bridge_191.jpg,,,,A8C3WNWRBWUXO
431,61,,1.0,41.0,badlands_21.jpg,,,,A8C3WNWRBWUXO
432,62,,1.0,42.0,badlands_70.jpg,,,,A8C3WNWRBWUXO
433,63,,1.0,43.0,golf_course_195.jpg,,,,A8C3WNWRBWUXO
434,64,,1.0,44.0,bridge_146.jpg,,,,A8C3WNWRBWUXO
435,65,,1.0,45.0,badlands_52.jpg,,,,A8C3WNWRBWUXO
436,66,,1.0,46.0,highway_294.jpg,,,,A8C3WNWRBWUXO
437,67,,1.0,47.0,mountain_293.jpg,,,,A8C3WNWRBWUXO
438,68,,1.0,48.0,playground_131.jpg,,,,A8C3WNWRBWUXO
439,69,,1.0,49.0,playground_145.jpg,,,,A8C3WNWRBWUXO
440,70,,1.0,50.0,mountain_222.jpg,,,,A8C3WNWRBWUXO
441,71,,1.0,51.0,golf_course_87.jpg,,,,A8C3WNWRBWUXO
442,72,,1.0,52.0,highway_359.jpg,,,,A8C3WNWRBWUXO
443,73,,1.0,53.0,badlands_24.jpg,,,,A8C3WNWRBWUXO
444,74,left,1.0,54.0,left.jpg,left,0.4902,,A8C3WNWRBWUXO
445,75,,1.0,55.0,bridge_250.jpg,,,,A8C3WNWRBWUXO
446,76,,1.0,56.0,golf_course_217.jpg,,,,A8C3WNWRBWUXO
447,77,,1.0,57.0,mountain_110.jpg,,,,A8C3WNWRBWUXO
448,78,,1.0,58.0,highway_156.jpg,,,,A8C3WNWRBWUXO
449,79,,1.0,59.0,bridge_91.jpg,,,,A8C3WNWRBWUXO
450,80,,1.0,60.0,mountain_101.jpg,,,,A8C3WNWRBWUXO
451,81,,1.0,61.0,badlands_113.jpg,,,,A8C3WNWRBWUXO
452,82,,1.0,62.0,mountain_232.jpg,,,,A8C3WNWRBWUXO
453,83,,1.0,63.0,golf_course_214.jpg,,,,A8C3WNWRBWUXO
454,84,,1.0,64.0,bridge_202.jpg,,,,A8C3WNWRBWUXO
455,20,,1.0,0.0,playground_145.jpg,,,,A9HQ3E0F2AGVO
456,21,,1.0,1.0,mountain_110.jpg,,,,A9HQ3E0F2AGVO
457,22,,1.0,2.0,bridge_128.jpg,,,,A9HQ3E0F2AGVO
458,23,,1.0,3.0,badlands_23.jpg,,,,A9HQ3E0F2AGVO
459,24,,1.0,4.0,bridge_65.jpg,,,,A9HQ3E0F2AGVO
460,25,,1.0,5.0,mountain_230.jpg,,,,A9HQ3E0F2AGVO
461,26,,1.0,6.0,playground_144.jpg,,,,A9HQ3E0F2AGVO
462,27,,1.0,7.0,mountain_101.jpg,,,,A9HQ3E0F2AGVO
463,28,,1.0,8.0,highway_209.jpg,,,,A9HQ3E0F2AGVO
464,29,,1.0,9.0,highway_156.jpg,,,,A9HQ3E0F2AGVO
465,30,,1.0,10.0,bridge_172.jpg,,,,A9HQ3E0F2AGVO
466,31,right,1.0,11.0,right.jpg,right,0.4501,,A9HQ3E0F2AGVO
467,32,,1.0,12.0,bridge_250.jpg,,,,A9HQ3E0F2AGVO
468,33,,1.0,13.0,golf_course_188.jpg,,,,A9HQ3E0F2AGVO
469,34,,1.0,14.0,golf_course_193.jpg,,,,A9HQ3E0F2AGVO
470,35,,1.0,15.0,bridge_191.jpg,,,,A9HQ3E0F2AGVO
471,36,,1.0,16.0,mountain_154.jpg,,,,A9HQ3E0F2AGVO
472,37,,1.0,17.0,badlands_113.jpg,,,,A9HQ3E0F2AGVO
473,38,,1.0,18.0,bridge_146.jpg,,,,A9HQ3E0F2AGVO
474,39,,1.0,19.0,playground_76.jpg,,,,A9HQ3E0F2AGVO
475,40,,1.0,20.0,badlands_52.jpg,,,,A9HQ3E0F2AGVO
476,41,left,1.0,21.0,left.jpg,left,0.4868,,A9HQ3E0F2AGVO
477,42,,1.0,22.0,bridge_91.jpg,,,,A9HQ3E0F2AGVO
478,43,,1.0,23.0,badlands_222.jpg,,,,A9HQ3E0F2AGVO
479,44,,1.0,24.0,playground_117.jpg,,,,A9HQ3E0F2AGVO
480,45,,1.0,25.0,playground_10.jpg,,,,A9HQ3E0F2AGVO
481,46,,1.0,26.0,playground_60.jpg,,,,A9HQ3E0F2AGVO
482,47,left,1.0,27.0,left.jpg,left,0.4801,,A9HQ3E0F2AGVO
483,48,,1.0,28.0,highway_177.jpg,,,,A9HQ3E0F2AGVO
484,49,,1.0,29.0,badlands_21.jpg,,,,A9HQ3E0F2AGVO
485,50,,1.0,30.0,golf_course_15.jpg,,,,A9HQ3E0F2AGVO
486,51,,1.0,31.0,mountain_156.jpg,,,,A9HQ3E0F2AGVO
487,52,,1.0,32.0,highway_93.jpg,,,,A9HQ3E0F2AGVO
488,53,,1.0,33.0,playground_240.jpg,,,,A9HQ3E0F2AGVO
489,54,,1.0,34.0,bridge_202.jpg,,,,A9HQ3E0F2AGVO
490,55,,1.0,35.0,golf_course_78.jpg,,,,A9HQ3E0F2AGVO
491,56,,1.0,36.0,golf_course_331.jpg,,,,A9HQ3E0F2AGVO
492,57,,1.0,37.0,highway_294.jpg,,,,A9HQ3E0F2AGVO
493,58,,1.0,38.0,badlands_137.jpg,,,,A9HQ3E0F2AGVO
494,59,,1.0,39.0,mountain_57.jpg,,,,A9HQ3E0F2AGVO
495,60,,1.0,40.0,highway_394.jpg,,,,A9HQ3E0F2AGVO
496,61,right,1.0,41.0,right.jpg,right,0.5005,,A9HQ3E0F2AGVO
497,62,,1.0,42.0,playground_219.jpg,,,,A9HQ3E0F2AGVO
498,63,,1.0,43.0,playground_257.jpg,,,,A9HQ3E0F2AGVO
499,64,,1.0,44.0,golf_course_309.jpg,,,,A9HQ3E0F2AGVO
500,65,,1.0,45.0,mountain_293.jpg,,,,A9HQ3E0F2AGVO
501,66,,1.0,46.0,badlands_221.jpg,,,,A9HQ3E0F2AGVO
502,67,,1.0,47.0,golf_course_87.jpg,,,,A9HQ3E0F2AGVO
503,68,,1.0,48.0,bridge_256.jpg,,,,A9HQ3E0F2AGVO
504,69,left,1.0,49.0,left.jpg,left,0.4791,,A9HQ3E0F2AGVO
505,70,,1.0,50.0,mountain_232.jpg,,,,A9HQ3E0F2AGVO
506,71,,1.0,51.0,playground_131.jpg,,,,A9HQ3E0F2AGVO
507,72,,1.0,52.0,bridge_108.jpg,,,,A9HQ3E0F2AGVO
508,73,,1.0,53.0,golf_course_214.jpg,,,,A9HQ3E0F2AGVO
509,74,,1.0,54.0,mountain_123.jpg,,,,A9HQ3E0F2AGVO
510,75,,1.0,55.0,highway_415.jpg,,,,A9HQ3E0F2AGVO
511,76,,1.0,56.0,highway_245.jpg,,,,A9HQ3E0F2AGVO
512,77,,1.0,57.0,golf_course_217.jpg,,,,A9HQ3E0F2AGVO
513,78,,1.0,58.0,badlands_24.jpg,,,,A9HQ3E0F2AGVO
514,79,,1.0,59.0,badlands_70.jpg,,,,A9HQ3E0F2AGVO
515,80,,1.0,60.0,highway_359.jpg,,,,A9HQ3E0F2AGVO
516,81,,1.0,61.0,mountain_222.jpg,,,,A9HQ3E0F2AGVO
517,82,,1.0,62.0,badlands_184.jpg,,,,A9HQ3E0F2AGVO
518,83,,1.0,63.0,golf_course_195.jpg,,,,A9HQ3E0F2AGVO
519,84,,1.0,64.0,highway_273.jpg,,,,A9HQ3E0F2AGVO
520,20,,1.0,0.0,bridge_65.jpg,,,,A2LQO0696YYC1Q
521,21,,1.0,1.0,badlands_24.jpg,,,,A2LQO0696YYC1Q
522,22,,1.0,2.0,highway_415.jpg,,,,A2LQO0696YYC1Q
523,23,,1.0,3.0,badlands_21.jpg,,,,A2LQO0696YYC1Q
524,24,,1.0,4.0,playground_131.jpg,,,,A2LQO0696YYC1Q
525,25,,1.0,5.0,playground_219.jpg,,,,A2LQO0696YYC1Q
526,26,,1.0,6.0,highway_359.jpg,,,,A2LQO0696YYC1Q
527,27,,1.0,7.0,bridge_256.jpg,,,,A2LQO0696YYC1Q
528,28,,1.0,8.0,mountain_230.jpg,,,,A2LQO0696YYC1Q
529,29,,1.0,9.0,golf_course_195.jpg,,,,A2LQO0696YYC1Q
530,30,,1.0,10.0,playground_144.jpg,,,,A2LQO0696YYC1Q
531,31,,1.0,11.0,bridge_146.jpg,,,,A2LQO0696YYC1Q
532,32,left,1.0,12.0,left.jpg,left,1.106,,A2LQO0696YYC1Q
533,33,,1.0,13.0,playground_117.jpg,,,,A2LQO0696YYC1Q
534,34,,1.0,14.0,bridge_191.jpg,,,,A2LQO0696YYC1Q
535,35,,1.0,15.0,playground_257.jpg,,,,A2LQO0696YYC1Q
536,36,,1.0,16.0,highway_177.jpg,,,,A2LQO0696YYC1Q
537,37,,1.0,17.0,badlands_113.jpg,,,,A2LQO0696YYC1Q
538,38,,1.0,18.0,highway_273.jpg,,,,A2LQO0696YYC1Q
539,39,,1.0,19.0,golf_course_78.jpg,,,,A2LQO0696YYC1Q
540,40,,1.0,20.0,badlands_70.jpg,,,,A2LQO0696YYC1Q
541,41,left,1.0,21.0,left.jpg,left,1.851,,A2LQO0696YYC1Q
542,42,,1.0,22.0,golf_course_217.jpg,,,,A2LQO0696YYC1Q
543,43,,1.0,23.0,bridge_250.jpg,,,,A2LQO0696YYC1Q
544,44,,1.0,24.0,badlands_52.jpg,,,,A2LQO0696YYC1Q
545,45,,1.0,25.0,playground_60.jpg,,,,A2LQO0696YYC1Q
546,46,,1.0,26.0,mountain_123.jpg,,,,A2LQO0696YYC1Q
547,47,,1.0,27.0,mountain_156.jpg,,,,A2LQO0696YYC1Q
548,48,,1.0,28.0,badlands_221.jpg,,,,A2LQO0696YYC1Q
549,49,,1.0,29.0,highway_209.jpg,,,,A2LQO0696YYC1Q
550,50,,1.0,30.0,playground_76.jpg,,,,A2LQO0696YYC1Q
551,51,,1.0,31.0,golf_course_214.jpg,,,,A2LQO0696YYC1Q
552,52,,1.0,32.0,badlands_222.jpg,,,,A2LQO0696YYC1Q
553,53,,1.0,33.0,mountain_110.jpg,,,,A2LQO0696YYC1Q
554,54,,0.0,34.0,right.jpg,right,,,A2LQO0696YYC1Q
555,55,,1.0,35.0,golf_course_193.jpg,,,,A2LQO0696YYC1Q
556,56,,1.0,36.0,highway_294.jpg,,,,A2LQO0696YYC1Q
557,57,,1.0,37.0,bridge_91.jpg,,,,A2LQO0696YYC1Q
558,58,,1.0,38.0,highway_394.jpg,,,,A2LQO0696YYC1Q
559,59,,1.0,39.0,mountain_232.jpg,,,,A2LQO0696YYC1Q
560,60,,0.0,40.0,right.jpg,right,,,A2LQO0696YYC1Q
561,61,,1.0,41.0,mountain_101.jpg,,,,A2LQO0696YYC1Q
562,62,,1.0,42.0,bridge_108.jpg,,,,A2LQO0696YYC1Q
563,63,,1.0,43.0,highway_156.jpg,,,,A2LQO0696YYC1Q
564,64,,1.0,44.0,mountain_293.jpg,,,,A2LQO0696YYC1Q
565,65,,1.0,45.0,playground_10.jpg,,,,A2LQO0696YYC1Q
566,66,,1.0,46.0,badlands_23.jpg,,,,A2LQO0696YYC1Q
567,67,,1.0,47.0,golf_course_15.jpg,,,,A2LQO0696YYC1Q
568,68,,1.0,48.0,badlands_137.jpg,,,,A2LQO0696YYC1Q
569,69,,1.0,49.0,golf_course_331.jpg,,,,A2LQO0696YYC1Q
570,70,,1.0,50.0,bridge_128.jpg,,,,A2LQO0696YYC1Q
571,71,,1.0,51.0,mountain_154.jpg,,,,A2LQO0696YYC1Q
572,72,,1.0,52.0,highway_245.jpg,,,,A2LQO0696YYC1Q
573,73,left,1.0,53.0,left.jpg,left,1.658,,A2LQO0696YYC1Q
574,74,,1.0,54.0,mountain_222.jpg,,,,A2LQO0696YYC1Q
575,75,,1.0,55.0,playground_145.jpg,,,,A2LQO0696YYC1Q
576,76,,1.0,56.0,golf_course_188.jpg,,,,A2LQO0696YYC1Q
577,77,,1.0,57.0,bridge_172.jpg,,,,A2LQO0696YYC1Q
578,78,,1.0,58.0,badlands_184.jpg,,,,A2LQO0696YYC1Q
579,79,,1.0,59.0,bridge_202.jpg,,,,A2LQO0696YYC1Q
580,80,,1.0,60.0,mountain_57.jpg,,,,A2LQO0696YYC1Q
581,81,,1.0,61.0,golf_course_309.jpg,,,,A2LQO0696YYC1Q
582,82,,1.0,62.0,golf_course_87.jpg,,,,A2LQO0696YYC1Q
583,83,,1.0,63.0,highway_93.jpg,,,,A2LQO0696YYC1Q
584,84,,1.0,64.0,playground_240.jpg,,,,A2LQO0696YYC1Q
585,20,,1.0,0.0,golf_course_331.jpg,,,,A1W7T8V97ZPUH0
586,21,,1.0,1.0,mountain_154.jpg,,,,A1W7T8V97ZPUH0
587,22,,1.0,2.0,mountain_222.jpg,,,,A1W7T8V97ZPUH0
588,23,,1.0,3.0,golf_course_195.jpg,,,,A1W7T8V97ZPUH0
589,24,,1.0,4.0,playground_145.jpg,,,,A1W7T8V97ZPUH0
590,25,,1.0,5.0,golf_course_214.jpg,,,,A1W7T8V97ZPUH0
591,26,,1.0,6.0,bridge_250.jpg,,,,A1W7T8V97ZPUH0
592,27,,1.0,7.0,golf_course_193.jpg,,,,A1W7T8V97ZPUH0
593,28,,1.0,8.0,highway_177.jpg,,,,A1W7T8V97ZPUH0
594,29,,1.0,9.0,playground_219.jpg,,,,A1W7T8V97ZPUH0
595,30,,1.0,10.0,mountain_232.jpg,,,,A1W7T8V97ZPUH0
596,31,,1.0,11.0,bridge_146.jpg,,,,A1W7T8V97ZPUH0
597,32,,1.0,12.0,badlands_52.jpg,,,,A1W7T8V97ZPUH0
598,33,,1.0,13.0,playground_60.jpg,,,,A1W7T8V97ZPUH0
599,34,left,1.0,14.0,left.jpg,left,0.756,,A1W7T8V97ZPUH0
600,35,,1.0,15.0,badlands_21.jpg,,,,A1W7T8V97ZPUH0
601,36,,1.0,16.0,highway_156.jpg,,,,A1W7T8V97ZPUH0
602,37,right,1.0,17.0,right.jpg,right,1.027,,A1W7T8V97ZPUH0
603,38,,1.0,18.0,golf_course_87.jpg,,,,A1W7T8V97ZPUH0
604,39,,1.0,19.0,golf_course_309.jpg,,,,A1W7T8V97ZPUH0
605,40,,1.0,20.0,bridge_108.jpg,,,,A1W7T8V97ZPUH0
606,41,,1.0,21.0,highway_245.jpg,,,,A1W7T8V97ZPUH0
607,42,,1.0,22.0,badlands_23.jpg,,,,A1W7T8V97ZPUH0
608,43,,1.0,23.0,badlands_221.jpg,,,,A1W7T8V97ZPUH0
609,44,,1.0,24.0,bridge_128.jpg,,,,A1W7T8V97ZPUH0
610,45,,1.0,25.0,badlands_222.jpg,,,,A1W7T8V97ZPUH0
611,46,right,1.0,26.0,right.jpg,right,0.849,,A1W7T8V97ZPUH0
612,47,,1.0,27.0,playground_131.jpg,,,,A1W7T8V97ZPUH0
613,48,,1.0,28.0,badlands_137.jpg,,,,A1W7T8V97ZPUH0
614,49,,1.0,29.0,highway_209.jpg,,,,A1W7T8V97ZPUH0
615,50,,1.0,30.0,highway_415.jpg,,,,A1W7T8V97ZPUH0
616,51,,1.0,31.0,bridge_91.jpg,,,,A1W7T8V97ZPUH0
617,52,,1.0,32.0,mountain_101.jpg,,,,A1W7T8V97ZPUH0
618,53,,1.0,33.0,mountain_293.jpg,,,,A1W7T8V97ZPUH0
619,54,,1.0,34.0,bridge_172.jpg,,,,A1W7T8V97ZPUH0
620,55,,1.0,35.0,highway_273.jpg,,,,A1W7T8V97ZPUH0
621,56,,1.0,36.0,playground_10.jpg,,,,A1W7T8V97ZPUH0
622,57,left,1.0,37.0,left.jpg,left,0.844,,A1W7T8V97ZPUH0
623,58,,1.0,38.0,playground_240.jpg,,,,A1W7T8V97ZPUH0
624,59,,1.0,39.0,highway_359.jpg,,,,A1W7T8V97ZPUH0
625,60,,1.0,40.0,badlands_70.jpg,,,,A1W7T8V97ZPUH0
626,61,,1.0,41.0,mountain_57.jpg,,,,A1W7T8V97ZPUH0
627,62,,1.0,42.0,mountain_123.jpg,,,,A1W7T8V97ZPUH0
628,63,,1.0,43.0,bridge_202.jpg,,,,A1W7T8V97ZPUH0
629,64,,1.0,44.0,bridge_256.jpg,,,,A1W7T8V97ZPUH0
630,65,,1.0,45.0,playground_257.jpg,,,,A1W7T8V97ZPUH0
631,66,left,1.0,46.0,left.jpg,left,1.01,,A1W7T8V97ZPUH0
632,67,,1.0,47.0,golf_course_188.jpg,,,,A1W7T8V97ZPUH0
633,68,,1.0,48.0,golf_course_15.jpg,,,,A1W7T8V97ZPUH0
634,69,,1.0,49.0,badlands_24.jpg,,,,A1W7T8V97ZPUH0
635,70,,1.0,50.0,playground_117.jpg,,,,A1W7T8V97ZPUH0
636,71,,1.0,51.0,bridge_65.jpg,,,,A1W7T8V97ZPUH0
637,72,,1.0,52.0,golf_course_217.jpg,,,,A1W7T8V97ZPUH0
638,73,,1.0,53.0,highway_394.jpg,,,,A1W7T8V97ZPUH0
639,74,,1.0,54.0,golf_course_78.jpg,,,,A1W7T8V97ZPUH0
640,75,,1.0,55.0,highway_93.jpg,,,,A1W7T8V97ZPUH0
641,76,,1.0,56.0,highway_294.jpg,,,,A1W7T8V97ZPUH0
642,77,,1.0,57.0,mountain_230.jpg,,,,A1W7T8V97ZPUH0
643,78,,1.0,58.0,mountain_156.jpg,,,,A1W7T8V97ZPUH0
644,79,,1.0,59.0,mountain_110.jpg,,,,A1W7T8V97ZPUH0
645,80,,1.0,60.0,badlands_184.jpg,,,,A1W7T8V97ZPUH0
646,81,,1.0,61.0,bridge_191.jpg,,,,A1W7T8V97ZPUH0
647,82,,1.0,62.0,badlands_113.jpg,,,,A1W7T8V97ZPUH0
648,83,,1.0,63.0,playground_144.jpg,,,,A1W7T8V97ZPUH0
649,84,,1.0,64.0,playground_76.jpg,,,,A1W7T8V97ZPUH0
650,20,,1.0,0.0,bridge_146.jpg,,,,A2OQ5LQ3YB4HX1
651,21,,1.0,1.0,highway_273.jpg,,,,A2OQ5LQ3YB4HX1
652,22,,1.0,2.0,golf_course_78.jpg,,,,A2OQ5LQ3YB4HX1
653,23,,1.0,3.0,badlands_221.jpg,,,,A2OQ5LQ3YB4HX1
654,24,,1.0,4.0,badlands_137.jpg,,,,A2OQ5LQ3YB4HX1
655,25,,1.0,5.0,bridge_191.jpg,,,,A2OQ5LQ3YB4HX1
656,26,,1.0,6.0,bridge_256.jpg,,,,A2OQ5LQ3YB4HX1
657,27,right,1.0,7.0,right.jpg,right,0.9625,,A2OQ5LQ3YB4HX1
658,28,,1.0,8.0,golf_course_217.jpg,,,,A2OQ5LQ3YB4HX1
659,29,,1.0,9.0,mountain_156.jpg,,,,A2OQ5LQ3YB4HX1
660,30,,1.0,10.0,bridge_172.jpg,,,,A2OQ5LQ3YB4HX1
661,31,,1.0,11.0,highway_415.jpg,,,,A2OQ5LQ3YB4HX1
662,32,,1.0,12.0,golf_course_195.jpg,,,,A2OQ5LQ3YB4HX1
663,33,,1.0,13.0,playground_145.jpg,,,,A2OQ5LQ3YB4HX1
664,34,,1.0,14.0,mountain_293.jpg,,,,A2OQ5LQ3YB4HX1
665,35,,1.0,15.0,mountain_123.jpg,,,,A2OQ5LQ3YB4HX1
666,36,left,1.0,16.0,left.jpg,left,0.7611,,A2OQ5LQ3YB4HX1
667,37,,1.0,17.0,highway_245.jpg,,,,A2OQ5LQ3YB4HX1
668,38,,1.0,18.0,badlands_21.jpg,,,,A2OQ5LQ3YB4HX1
669,39,,1.0,19.0,badlands_113.jpg,,,,A2OQ5LQ3YB4HX1
670,40,,1.0,20.0,golf_course_214.jpg,,,,A2OQ5LQ3YB4HX1
671,41,,1.0,21.0,badlands_52.jpg,,,,A2OQ5LQ3YB4HX1
672,42,,1.0,22.0,badlands_24.jpg,,,,A2OQ5LQ3YB4HX1
673,43,,1.0,23.0,playground_10.jpg,,,,A2OQ5LQ3YB4HX1
674,44,,1.0,24.0,mountain_110.jpg,,,,A2OQ5LQ3YB4HX1
675,45,,1.0,25.0,mountain_230.jpg,,,,A2OQ5LQ3YB4HX1
676,46,,1.0,26.0,highway_93.jpg,,,,A2OQ5LQ3YB4HX1
677,47,,1.0,27.0,golf_course_193.jpg,,,,A2OQ5LQ3YB4HX1
678,48,,1.0,28.0,highway_294.jpg,,,,A2OQ5LQ3YB4HX1
679,49,,1.0,29.0,golf_course_331.jpg,,,,A2OQ5LQ3YB4HX1
680,50,,1.0,30.0,highway_177.jpg,,,,A2OQ5LQ3YB4HX1
681,51,,1.0,31.0,mountain_154.jpg,,,,A2OQ5LQ3YB4HX1
682,52,,1.0,32.0,bridge_91.jpg,,,,A2OQ5LQ3YB4HX1
683,53,,1.0,33.0,mountain_57.jpg,,,,A2OQ5LQ3YB4HX1
684,54,right,1.0,34.0,right.jpg,right,1.0958,,A2OQ5LQ3YB4HX1
685,55,,1.0,35.0,bridge_108.jpg,,,,A2OQ5LQ3YB4HX1
686,56,,1.0,36.0,playground_76.jpg,,,,A2OQ5LQ3YB4HX1
