,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target,category,correct,test_encoding_response.rt,key_resp_end.keys,subject
2250,60,right,1.0,40.0,right.jpg,,right,0.4335,,A1QUQ0TV9KVD4C
2251,61,,1.0,41.0,mountain_101.jpg,mountain,,,,A1QUQ0TV9KVD4C
2252,62,,1.0,42.0,bridge_108.jpg,bridge,,,,A1QUQ0TV9KVD4C
2253,63,,1.0,43.0,highway_156.jpg,highway,,,,A1QUQ0TV9KVD4C
2254,64,,1.0,44.0,mountain_293.jpg,mountain,,,,A1QUQ0TV9KVD4C
2255,65,,1.0,45.0,playground_10.jpg,playground,,,,A1QUQ0TV9KVD4C
2256,66,,1.0,46.0,badlands_23.jpg,badlands,,,,A1QUQ0TV9KVD4C
2257,67,,1.0,47.0,golf_course_15.jpg,golf,,,,A1QUQ0TV9KVD4C
2258,68,,1.0,48.0,badlands_137.jpg,badlands,,,,A1QUQ0TV9KVD4C
2259,69,,1.0,49.0,golf_course_331.jpg,golf,,,,A1QUQ0TV9KVD4C
2260,70,,1.0,50.0,bridge_128.jpg,bridge,,,,A1QUQ0TV9KVD4C
2261,71,,1.0,51.0,mountain_154.jpg,mountain,,,,A1QUQ0TV9KVD4C
2262,72,,1.0,52.0,highway_245.jpg,highway,,,,A1QUQ0TV9KVD4C
2263,73,left,1.0,53.0,left.jpg,,left,0.5478,,A1QUQ0TV9KVD4C
2264,74,,1.0,54.0,mountain_222.jpg,mountain,,,,A1QUQ0TV9KVD4C
2265,75,,1.0,55.0,playground_145.jpg,playground,,,,A1QUQ0TV9KVD4C
2266,76,,1.0,56.0,golf_course_188.jpg,golf,,,,A1QUQ0TV9KVD4C
2267,77,,1.0,57.0,bridge_172.jpg,bridge,,,,A1QUQ0TV9KVD4C
2268,78,,1.0,58.0,badlands_184.jpg,badlands,,,,A1QUQ0TV9KVD4C
2269,79,,1.0,59.0,bridge_202.jpg,bridge,,,,A1QUQ0TV9KVD4C
2270,80,,1.0,60.0,mountain_57.jpg,mountain,,,,A1QUQ0TV9KVD4C
2271,81,,1.0,61.0,golf_course_309.jpg,golf,,,,A1QUQ0TV9KVD4C
2272,82,,1.0,62.0,golf_course_87.jpg,golf,,,,A1QUQ0TV9KVD4C
2273,83,,1.0,63.0,highway_93.jpg,highway,,,,A1QUQ0TV9KVD4C
2274,84,,1.0,64.0,playground_240.jpg,playground,,,,A1QUQ0TV9KVD4C
2275,20,,1.0,0.0,playground_145.jpg,playground,,,,A3CGQOJC28OVGN
2276,21,,1.0,1.0,mountain_110.jpg,mountain,,,,A3CGQOJC28OVGN
2277,22,,1.0,2.0,bridge_128.jpg,bridge,,,,A3CGQOJC28OVGN
2278,23,,1.0,3.0,badlands_23.jpg,badlands,,,,A3CGQOJC28OVGN
2279,24,,1.0,4.0,bridge_65.jpg,bridge,,,,A3CGQOJC28OVGN
2280,25,,1.0,5.0,mountain_230.jpg,mountain,,,,A3CGQOJC28OVGN
2281,26,,1.0,6.0,playground_144.jpg,playground,,,,A3CGQOJC28OVGN
2282,27,,1.0,7.0,mountain_101.jpg,mountain,,,,A3CGQOJC28OVGN
2283,28,,1.0,8.0,highway_209.jpg,highway,,,,A3CGQOJC28OVGN
2284,29,,1.0,9.0,highway_156.jpg,highway,,,,A3CGQOJC28OVGN
2285,30,,1.0,10.0,bridge_172.jpg,bridge,,,,A3CGQOJC28OVGN
2286,31,right,1.0,11.0,right.jpg,,right,0.5005,,A3CGQOJC28OVGN
2287,32,,1.0,12.0,bridge_250.jpg,bridge,,,,A3CGQOJC28OVGN
2288,33,,1.0,13.0,golf_course_188.jpg,golf,,,,A3CGQOJC28OVGN
2289,34,,1.0,14.0,golf_course_193.jpg,golf,,,,A3CGQOJC28OVGN
2290,35,,1.0,15.0,bridge_191.jpg,bridge,,,,A3CGQOJC28OVGN
2291,36,,1.0,16.0,mountain_154.jpg,mountain,,,,A3CGQOJC28OVGN
2292,37,,1.0,17.0,badlands_113.jpg,badlands,,,,A3CGQOJC28OVGN
2293,38,,1.0,18.0,bridge_146.jpg,bridge,,,,A3CGQOJC28OVGN
2294,39,,1.0,19.0,playground_76.jpg,playground,,,,A3CGQOJC28OVGN
2295,40,,1.0,20.0,badlands_52.jpg,badlands,,,,A3CGQOJC28OVGN
2296,41,left,1.0,21.0,left.jpg,,left,1.2588,,A3CGQOJC28OVGN
2297,42,,1.0,22.0,bridge_91.jpg,bridge,,,,A3CGQOJC28OVGN
2298,43,,1.0,23.0,badlands_222.jpg,badlands,,,,A3CGQOJC28OVGN
2299,44,,1.0,24.0,playground_117.jpg,playground,,,,A3CGQOJC28OVGN
2300,45,,1.0,25.0,playground_10.jpg,playground,,,,A3CGQOJC28OVGN
2301,46,,1.0,26.0,playground_60.jpg,playground,,,,A3CGQOJC28OVGN
2302,47,left,1.0,27.0,left.jpg,,left,0.5173,,A3CGQOJC28OVGN
2303,48,,1.0,28.0,highway_177.jpg,highway,,,,A3CGQOJC28OVGN
2304,49,,1.0,29.0,badlands_21.jpg,badlands,,,,A3CGQOJC28OVGN
2305,50,,1.0,30.0,golf_course_15.jpg,golf,,,,A3CGQOJC28OVGN
2306,51,,1.0,31.0,mountain_156.jpg,mountain,,,,A3CGQOJC28OVGN
2307,52,,1.0,32.0,highway_93.jpg,highway,,,,A3CGQOJC28OVGN
2308,53,,1.0,33.0,playground_240.jpg,playground,,,,A3CGQOJC28OVGN
2309,54,,1.0,34.0,bridge_202.jpg,bridge,,,,A3CGQOJC28OVGN
2310,55,,1.0,35.0,golf_course_78.jpg,golf,,,,A3CGQOJC28OVGN
2311,56,,1.0,36.0,golf_course_331.jpg,golf,,,,A3CGQOJC28OVGN
2312,57,,1.0,37.0,highway_294.jpg,highway,,,,A3CGQOJC28OVGN
2313,58,,1.0,38.0,badlands_137.jpg,badlands,,,,A3CGQOJC28OVGN
2314,59,,1.0,39.0,mountain_57.jpg,mountain,,,,A3CGQOJC28OVGN
2315,60,,1.0,40.0,highway_394.jpg,highway,,,,A3CGQOJC28OVGN
2316,61,right,1.0,41.0,right.jpg,,right,0.5004,,A3CGQOJC28OVGN
2317,62,,1.0,42.0,playground_219.jpg,playground,,,,A3CGQOJC28OVGN
2318,63,,1.0,43.0,playground_257.jpg,playground,,,,A3CGQOJC28OVGN
2319,64,,1.0,44.0,golf_course_309.jpg,golf,,,,A3CGQOJC28OVGN
2320,65,,1.0,45.0,mountain_293.jpg,mountain,,,,A3CGQOJC28OVGN
2321,66,,1.0,46.0,badlands_221.jpg,badlands,,,,A3CGQOJC28OVGN
2322,67,,1.0,47.0,golf_course_87.jpg,golf,,,,A3CGQOJC28OVGN
2323,68,,1.0,48.0,bridge_256.jpg,bridge,,,,A3CGQOJC28OVGN
2324,69,left,1.0,49.0,left.jpg,,left,0.5503,,A3CGQOJC28OVGN
2325,70,,1.0,50.0,mountain_232.jpg,mountain,,,,A3CGQOJC28OVGN
2326,71,,1.0,51.0,playground_131.jpg,playground,,,,A3CGQOJC28OVGN
2327,72,,1.0,52.0,bridge_108.jpg,bridge,,,,A3CGQOJC28OVGN
2328,73,,1.0,53.0,golf_course_214.jpg,golf,,,,A3CGQOJC28OVGN
2329,74,,1.0,54.0,mountain_123.jpg,mountain,,,,A3CGQOJC28OVGN
2330,75,,1.0,55.0,highway_415.jpg,highway,,,,A3CGQOJC28OVGN
2331,76,,1.0,56.0,highway_245.jpg,highway,,,,A3CGQOJC28OVGN
2332,77,,1.0,57.0,golf_course_217.jpg,golf,,,,A3CGQOJC28OVGN
2333,78,,1.0,58.0,badlands_24.jpg,badlands,,,,A3CGQOJC28OVGN
2334,79,,1.0,59.0,badlands_70.jpg,badlands,,,,A3CGQOJC28OVGN
2335,80,,1.0,60.0,highway_359.jpg,highway,,,,A3CGQOJC28OVGN
2336,81,,1.0,61.0,mountain_222.jpg,mountain,,,,A3CGQOJC28OVGN
2337,82,,1.0,62.0,badlands_184.jpg,badlands,,,,A3CGQOJC28OVGN
2338,83,,1.0,63.0,golf_course_195.jpg,golf,,,,A3CGQOJC28OVGN
2339,84,,1.0,64.0,highway_273.jpg,highway,,,,A3CGQOJC28OVGN
2340,20,,1.0,0.0,bridge_91.jpg,bridge,,,,A1VXAJIELTYK0
2341,21,,1.0,1.0,mountain_110.jpg,mountain,,,,A1VXAJIELTYK0
2342,22,,1.0,2.0,highway_394.jpg,highway,,,,A1VXAJIELTYK0
2343,23,,1.0,3.0,badlands_137.jpg,badlands,,,,A1VXAJIELTYK0
2344,24,,1.0,4.0,highway_209.jpg,highway,,,,A1VXAJIELTYK0
2345,25,,1.0,5.0,golf_course_188.jpg,golf,,,,A1VXAJIELTYK0
2346,26,,1.0,6.0,playground_131.jpg,playground,,,,A1VXAJIELTYK0
2347,27,,1.0,7.0,golf_course_78.jpg,golf,,,,A1VXAJIELTYK0
2348,28,,1.0,8.0,bridge_128.jpg,bridge,,,,A1VXAJIELTYK0
2349,29,,1.0,9.0,golf_course_217.jpg,golf,,,,A1VXAJIELTYK0
2350,30,,1.0,10.0,badlands_24.jpg,badlands,,,,A1VXAJIELTYK0
2351,31,,1.0,11.0,highway_245.jpg,highway,,,,A1VXAJIELTYK0
2352,32,,0.0,12.0,right.jpg,,right,,,A1VXAJIELTYK0
2353,33,,1.0,13.0,highway_177.jpg,highway,,,,A1VXAJIELTYK0
2354,34,,1.0,14.0,badlands_70.jpg,badlands,,,,A1VXAJIELTYK0
2355,35,,1.0,15.0,badlands_113.jpg,badlands,,,,A1VXAJIELTYK0
2356,36,,1.0,16.0,playground_145.jpg,playground,,,,A1VXAJIELTYK0
2357,37,,1.0,17.0,highway_93.jpg,highway,,,,A1VXAJIELTYK0
2358,38,,1.0,18.0,playground_117.jpg,playground,,,,A1VXAJIELTYK0
2359,39,,1.0,19.0,playground_144.jpg,playground,,,,A1VXAJIELTYK0
2360,40,,1.0,20.0,badlands_221.jpg,badlands,,,,A1VXAJIELTYK0
2361,41,,1.0,21.0,badlands_23.jpg,badlands,,,,A1VXAJIELTYK0
2362,42,,1.0,22.0,playground_257.jpg,playground,,,,A1VXAJIELTYK0
2363,43,left,1.0,23.0,left.jpg,,left,1.4166,,A1VXAJIELTYK0
2364,44,,1.0,24.0,golf_course_309.jpg,golf,,,,A1VXAJIELTYK0
2365,45,,1.0,25.0,highway_359.jpg,highway,,,,A1VXAJIELTYK0
2366,46,,1.0,26.0,mountain_123.jpg,mountain,,,,A1VXAJIELTYK0
2367,47,,1.0,27.0,mountain_154.jpg,mountain,,,,A1VXAJIELTYK0
2368,48,,1.0,28.0,highway_273.jpg,highway,,,,A1VXAJIELTYK0
2369,49,,1.0,29.0,playground_10.jpg,playground,,,,A1VXAJIELTYK0
2370,50,right,1.0,30.0,right.jpg,,right,1.1138,,A1VXAJIELTYK0
2371,51,,1.0,31.0,highway_156.jpg,highway,,,,A1VXAJIELTYK0
2372,52,,1.0,32.0,mountain_156.jpg,mountain,,,,A1VXAJIELTYK0
2373,53,,1.0,33.0,golf_course_214.jpg,golf,,,,A1VXAJIELTYK0
2374,54,,1.0,34.0,mountain_101.jpg,mountain,,,,A1VXAJIELTYK0
2375,55,,1.0,35.0,golf_course_193.jpg,golf,,,,A1VXAJIELTYK0
2376,56,right,1.0,36.0,right.jpg,,right,1.411,,A1VXAJIELTYK0
2377,57,,1.0,37.0,badlands_222.jpg,badlands,,,,A1VXAJIELTYK0
2378,58,,1.0,38.0,playground_60.jpg,playground,,,,A1VXAJIELTYK0
2379,59,,1.0,39.0,bridge_191.jpg,bridge,,,,A1VXAJIELTYK0
2380,60,,1.0,40.0,playground_240.jpg,playground,,,,A1VXAJIELTYK0
2381,61,,1.0,41.0,bridge_256.jpg,bridge,,,,A1VXAJIELTYK0
2382,62,,1.0,42.0,bridge_108.jpg,bridge,,,,A1VXAJIELTYK0
2383,63,,1.0,43.0,mountain_293.jpg,mountain,,,,A1VXAJIELTYK0
2384,64,,1.0,44.0,mountain_230.jpg,mountain,,,,A1VXAJIELTYK0
2385,65,,1.0,45.0,mountain_222.jpg,mountain,,,,A1VXAJIELTYK0
2386,66,,1.0,46.0,highway_415.jpg,highway,,,,A1VXAJIELTYK0
2387,67,,1.0,47.0,badlands_184.jpg,badlands,,,,A1VXAJIELTYK0
2388,68,,1.0,48.0,bridge_172.jpg,bridge,,,,A1VXAJIELTYK0
2389,69,,1.0,49.0,bridge_65.jpg,bridge,,,,A1VXAJIELTYK0
2390,70,,1.0,50.0,bridge_146.jpg,bridge,,,,A1VXAJIELTYK0
2391,71,,1.0,51.0,bridge_202.jpg,bridge,,,,A1VXAJIELTYK0
2392,72,right,1.0,52.0,right.jpg,,right,1.5993,,A1VXAJIELTYK0
2393,73,,1.0,53.0,golf_course_195.jpg,golf,,,,A1VXAJIELTYK0
2394,74,,1.0,54.0,highway_294.jpg,highway,,,,A1VXAJIELTYK0
2395,75,,1.0,55.0,badlands_52.jpg,badlands,,,,A1VXAJIELTYK0
2396,76,,1.0,56.0,golf_course_87.jpg,golf,,,,A1VXAJIELTYK0
2397,77,,1.0,57.0,golf_course_15.jpg,golf,,,,A1VXAJIELTYK0
2398,78,,1.0,58.0,badlands_21.jpg,badlands,,,,A1VXAJIELTYK0
2399,79,,1.0,59.0,playground_76.jpg,playground,,,,A1VXAJIELTYK0
2400,80,,1.0,60.0,bridge_250.jpg,bridge,,,,A1VXAJIELTYK0
2401,81,,1.0,61.0,playground_219.jpg,playground,,,,A1VXAJIELTYK0
2402,82,,1.0,62.0,mountain_232.jpg,mountain,,,,A1VXAJIELTYK0
2403,83,,1.0,63.0,golf_course_331.jpg,golf,,,,A1VXAJIELTYK0
2404,84,,1.0,64.0,mountain_57.jpg,mountain,,,,A1VXAJIELTYK0
2405,20,,1.0,0.0,highway_273.jpg,highway,,,,AZNIEFUIVB2H0
2406,21,,1.0,1.0,highway_394.jpg,highway,,,,AZNIEFUIVB2H0
2407,22,,1.0,2.0,playground_219.jpg,playground,,,,AZNIEFUIVB2H0
2408,23,,1.0,3.0,highway_209.jpg,highway,,,,AZNIEFUIVB2H0
2409,24,,1.0,4.0,highway_245.jpg,highway,,,,AZNIEFUIVB2H0
2410,25,,1.0,5.0,mountain_154.jpg,mountain,,,,AZNIEFUIVB2H0
2411,26,,1.0,6.0,golf_course_193.jpg,golf,,,,AZNIEFUIVB2H0
2412,27,,1.0,7.0,mountain_230.jpg,mountain,,,,AZNIEFUIVB2H0
2413,28,,1.0,8.0,mountain_57.jpg,mountain,,,,AZNIEFUIVB2H0
2414,29,,1.0,9.0,golf_course_15.jpg,golf,,,,AZNIEFUIVB2H0
2415,30,,1.0,10.0,badlands_137.jpg,badlands,,,,AZNIEFUIVB2H0
2416,31,,1.0,11.0,badlands_221.jpg,badlands,,,,AZNIEFUIVB2H0
2417,32,right,1.0,12.0,right.jpg,,right,0.638,,AZNIEFUIVB2H0
2418,33,,1.0,13.0,playground_257.jpg,playground,,,,AZNIEFUIVB2H0
2419,34,,1.0,14.0,bridge_256.jpg,bridge,,,,AZNIEFUIVB2H0
2420,35,,1.0,15.0,bridge_108.jpg,bridge,,,,AZNIEFUIVB2H0
2421,36,,1.0,16.0,golf_course_78.jpg,golf,,,,AZNIEFUIVB2H0
2422,37,,1.0,17.0,golf_course_188.jpg,golf,,,,AZNIEFUIVB2H0
2423,38,,1.0,18.0,mountain_156.jpg,mountain,,,,AZNIEFUIVB2H0
2424,39,,1.0,19.0,badlands_184.jpg,badlands,,,,AZNIEFUIVB2H0
2425,40,right,1.0,20.0,right.jpg,,right,0.569,,AZNIEFUIVB2H0
2426,41,,1.0,21.0,bridge_65.jpg,bridge,,,,AZNIEFUIVB2H0
2427,42,,1.0,22.0,playground_76.jpg,playground,,,,AZNIEFUIVB2H0
2428,43,,1.0,23.0,playground_117.jpg,playground,,,,AZNIEFUIVB2H0
2429,44,,1.0,24.0,playground_240.jpg,playground,,,,AZNIEFUIVB2H0
2430,45,,1.0,25.0,golf_course_309.jpg,golf,,,,AZNIEFUIVB2H0
2431,46,,1.0,26.0,mountain_123.jpg,mountain,,,,AZNIEFUIVB2H0
2432,47,left,1.0,27.0,left.jpg,,left,0.634,,AZNIEFUIVB2H0
2433,48,,1.0,28.0,playground_60.jpg,playground,,,,AZNIEFUIVB2H0
2434,49,,1.0,29.0,highway_177.jpg,highway,,,,AZNIEFUIVB2H0
2435,50,,1.0,30.0,bridge_172.jpg,bridge,,,,AZNIEFUIVB2H0
2436,51,,1.0,31.0,golf_course_331.jpg,golf,,,,AZNIEFUIVB2H0
2437,52,,1.0,32.0,highway_415.jpg,highway,,,,AZNIEFUIVB2H0
2438,53,,1.0,33.0,badlands_23.jpg,badlands,,,,AZNIEFUIVB2H0
2439,54,,1.0,34.0,highway_93.jpg,highway,,,,AZNIEFUIVB2H0
2440,55,,1.0,35.0,badlands_222.jpg,badlands,,,,AZNIEFUIVB2H0
2441,56,,1.0,36.0,playground_10.jpg,playground,,,,AZNIEFUIVB2H0
2442,57,,1.0,37.0,bridge_128.jpg,bridge,,,,AZNIEFUIVB2H0
2443,58,,1.0,38.0,playground_144.jpg,playground,,,,AZNIEFUIVB2H0
2444,59,right,1.0,39.0,right.jpg,,right,0.619,,AZNIEFUIVB2H0
2445,60,,1.0,40.0,bridge_191.jpg,bridge,,,,AZNIEFUIVB2H0
2446,61,,1.0,41.0,badlands_21.jpg,badlands,,,,AZNIEFUIVB2H0
2447,62,,1.0,42.0,badlands_70.jpg,badlands,,,,AZNIEFUIVB2H0
2448,63,,1.0,43.0,golf_course_195.jpg,golf,,,,AZNIEFUIVB2H0
2449,64,,1.0,44.0,bridge_146.jpg,bridge,,,,AZNIEFUIVB2H0
2450,65,,1.0,45.0,badlands_52.jpg,badlands,,,,AZNIEFUIVB2H0
2451,66,,1.0,46.0,highway_294.jpg,highway,,,,AZNIEFUIVB2H0
2452,67,,1.0,47.0,mountain_293.jpg,mountain,,,,AZNIEFUIVB2H0
2453,68,,1.0,48.0,playground_131.jpg,playground,,,,AZNIEFUIVB2H0
2454,69,,1.0,49.0,playground_145.jpg,playground,,,,AZNIEFUIVB2H0
2455,70,,1.0,50.0,mountain_222.jpg,mountain,,,,AZNIEFUIVB2H0
2456,71,,1.0,51.0,golf_course_87.jpg,golf,,,,AZNIEFUIVB2H0
2457,72,,1.0,52.0,highway_359.jpg,highway,,,,AZNIEFUIVB2H0
2458,73,,1.0,53.0,badlands_24.jpg,badlands,,,,AZNIEFUIVB2H0
2459,74,left,1.0,54.0,left.jpg,,left,0.705,,AZNIEFUIVB2H0
2460,75,,1.0,55.0,bridge_250.jpg,bridge,,,,AZNIEFUIVB2H0
2461,76,,1.0,56.0,golf_course_217.jpg,golf,,,,AZNIEFUIVB2H0
2462,77,,1.0,57.0,mountain_110.jpg,mountain,,,,AZNIEFUIVB2H0
2463,78,,1.0,58.0,highway_156.jpg,highway,,,,AZNIEFUIVB2H0
2464,79,,1.0,59.0,bridge_91.jpg,bridge,,,,AZNIEFUIVB2H0
2465,80,,1.0,60.0,mountain_101.jpg,mountain,,,,AZNIEFUIVB2H0
2466,81,,1.0,61.0,badlands_113.jpg,badlands,,,,AZNIEFUIVB2H0
2467,82,,1.0,62.0,mountain_232.jpg,mountain,,,,AZNIEFUIVB2H0
2468,83,,1.0,63.0,golf_course_214.jpg,golf,,,,AZNIEFUIVB2H0
2469,84,,1.0,64.0,bridge_202.jpg,bridge,,,,AZNIEFUIVB2H0
2470,20,,1.0,0.0,mountain_293.jpg,mountain,,,,A102RSV009OCUW
2471,21,,1.0,1.0,bridge_250.jpg,bridge,,,,A102RSV009OCUW
2472,22,,1.0,2.0,golf_course_87.jpg,golf,,,,A102RSV009OCUW
2473,23,,1.0,3.0,mountain_222.jpg,mountain,,,,A102RSV009OCUW
2474,24,,1.0,4.0,badlands_24.jpg,badlands,,,,A102RSV009OCUW
2475,25,,1.0,5.0,highway_294.jpg,highway,,,,A102RSV009OCUW
2476,26,,1.0,6.0,mountain_101.jpg,mountain,,,,A102RSV009OCUW
2477,27,,1.0,7.0,badlands_221.jpg,badlands,,,,A102RSV009OCUW
2478,28,,1.0,8.0,golf_course_15.jpg,golf,,,,A102RSV009OCUW
2479,29,,1.0,9.0,playground_76.jpg,playground,,,,A102RSV009OCUW
2480,30,,1.0,10.0,bridge_172.jpg,bridge,,,,A102RSV009OCUW
2481,31,,1.0,11.0,mountain_57.jpg,mountain,,,,A102RSV009OCUW
2482,32,,1.0,12.0,bridge_65.jpg,bridge,,,,A102RSV009OCUW
2483,33,,1.0,13.0,playground_60.jpg,playground,,,,A102RSV009OCUW
2484,34,,0.0,14.0,right.jpg,,right,,,A102RSV009OCUW
2485,35,,1.0,15.0,golf_course_214.jpg,golf,,,,A102RSV009OCUW
2486,36,,1.0,16.0,badlands_137.jpg,badlands,,,,A102RSV009OCUW
2487,37,,1.0,17.0,highway_156.jpg,highway,,,,A102RSV009OCUW
2488,38,,1.0,18.0,bridge_128.jpg,bridge,,,,A102RSV009OCUW
2489,39,,1.0,19.0,mountain_156.jpg,mountain,,,,A102RSV009OCUW
2490,40,left,1.0,20.0,left.jpg,,left,1.401,,A102RSV009OCUW
2491,41,,1.0,21.0,playground_219.jpg,playground,,,,A102RSV009OCUW
2492,42,,1.0,22.0,playground_144.jpg,playground,,,,A102RSV009OCUW
2493,43,,1.0,23.0,bridge_191.jpg,bridge,,,,A102RSV009OCUW
2494,44,,1.0,24.0,badlands_113.jpg,badlands,,,,A102RSV009OCUW
2495,45,,1.0,25.0,playground_131.jpg,playground,,,,A102RSV009OCUW
2496,46,,1.0,26.0,highway_245.jpg,highway,,,,A102RSV009OCUW
2497,47,,1.0,27.0,badlands_23.jpg,badlands,,,,A102RSV009OCUW
2498,48,,1.0,28.0,bridge_202.jpg,bridge,,,,A102RSV009OCUW
2499,49,right,1.0,29.0,right.jpg,,right,1.234,,A102RSV009OCUW
2500,50,,1.0,30.0,badlands_184.jpg,badlands,,,,A102RSV009OCUW
2501,51,,1.0,31.0,badlands_70.jpg,badlands,,,,A102RSV009OCUW
2502,52,,1.0,32.0,mountain_123.jpg,mountain,,,,A102RSV009OCUW
2503,53,,1.0,33.0,mountain_154.jpg,mountain,,,,A102RSV009OCUW
2504,54,,1.0,34.0,highway_273.jpg,highway,,,,A102RSV009OCUW
2505,55,,1.0,35.0,mountain_232.jpg,mountain,,,,A102RSV009OCUW
2506,56,,1.0,36.0,golf_course_331.jpg,golf,,,,A102RSV009OCUW
2507,57,,1.0,37.0,golf_course_195.jpg,golf,,,,A102RSV009OCUW
2508,58,,1.0,38.0,highway_93.jpg,highway,,,,A102RSV009OCUW
2509,59,,1.0,39.0,golf_course_78.jpg,golf,,,,A102RSV009OCUW
2510,60,,1.0,40.0,playground_145.jpg,playground,,,,A102RSV009OCUW
2511,61,,1.0,41.0,mountain_110.jpg,mountain,,,,A102RSV009OCUW
2512,62,left,1.0,42.0,left.jpg,,left,1.158,,A102RSV009OCUW
2513,63,,1.0,43.0,playground_10.jpg,playground,,,,A102RSV009OCUW
2514,64,,1.0,44.0,highway_177.jpg,highway,,,,A102RSV009OCUW
2515,65,,1.0,45.0,bridge_91.jpg,bridge,,,,A102RSV009OCUW
2516,66,,1.0,46.0,highway_209.jpg,highway,,,,A102RSV009OCUW
2517,67,,1.0,47.0,golf_course_188.jpg,golf,,,,A102RSV009OCUW
2518,68,,1.0,48.0,bridge_256.jpg,bridge,,,,A102RSV009OCUW
2519,69,right,1.0,49.0,right.jpg,,right,1.308,,A102RSV009OCUW
2520,70,,1.0,50.0,bridge_108.jpg,bridge,,,,A102RSV009OCUW
2521,71,,1.0,51.0,golf_course_309.jpg,golf,,,,A102RSV009OCUW
2522,72,,1.0,52.0,badlands_52.jpg,badlands,,,,A102RSV009OCUW
2523,73,,1.0,53.0,playground_117.jpg,playground,,,,A102RSV009OCUW
2524,74,,1.0,54.0,highway_415.jpg,highway,,,,A102RSV009OCUW
2525,75,,1.0,55.0,playground_257.jpg,playground,,,,A102RSV009OCUW
2526,76,,1.0,56.0,highway_359.jpg,highway,,,,A102RSV009OCUW
2527,77,,1.0,57.0,playground_240.jpg,playground,,,,A102RSV009OCUW
2528,78,,1.0,58.0,highway_394.jpg,highway,,,,A102RSV009OCUW
2529,79,,1.0,59.0,badlands_222.jpg,badlands,,,,A102RSV009OCUW
2530,80,,1.0,60.0,golf_course_193.jpg,golf,,,,A102RSV009OCUW
2531,81,,1.0,61.0,badlands_21.jpg,badlands,,,,A102RSV009OCUW
2532,82,,1.0,62.0,golf_course_217.jpg,golf,,,,A102RSV009OCUW
2533,83,,1.0,63.0,mountain_230.jpg,mountain,,,,A102RSV009OCUW
2534,84,,1.0,64.0,bridge_146.jpg,bridge,,,,A102RSV009OCUW
2535,20,,1.0,0.0,highway_359.jpg,highway,,,,A394S7JSNUA3TS
2536,21,,1.0,1.0,golf_course_195.jpg,golf,,,,A394S7JSNUA3TS
2537,22,,1.0,2.0,mountain_57.jpg,mountain,,,,A394S7JSNUA3TS
2538,23,,1.0,3.0,highway_245.jpg,highway,,,,A394S7JSNUA3TS
2539,24,,1.0,4.0,mountain_123.jpg,mountain,,,,A394S7JSNUA3TS
2540,25,,1.0,5.0,badlands_70.jpg,badlands,,,,A394S7JSNUA3TS
2541,26,right,1.0,6.0,right.jpg,,right,0.6577,,A394S7JSNUA3TS
2542,27,,1.0,7.0,highway_294.jpg,highway,,,,A394S7JSNUA3TS
2543,28,,1.0,8.0,bridge_146.jpg,bridge,,,,A394S7JSNUA3TS
2544,29,,1.0,9.0,golf_course_87.jpg,golf,,,,A394S7JSNUA3TS
2545,30,,1.0,10.0,golf_course_331.jpg,golf,,,,A394S7JSNUA3TS
2546,31,,1.0,11.0,mountain_110.jpg,mountain,,,,A394S7JSNUA3TS
2547,32,,1.0,12.0,mountain_293.jpg,mountain,,,,A394S7JSNUA3TS
2548,33,,1.0,13.0,mountain_156.jpg,mountain,,,,A394S7JSNUA3TS
2549,34,,1.0,14.0,highway_415.jpg,highway,,,,A394S7JSNUA3TS
2550,35,,1.0,15.0,bridge_191.jpg,bridge,,,,A394S7JSNUA3TS
2551,36,,1.0,16.0,bridge_65.jpg,bridge,,,,A394S7JSNUA3TS
2552,37,,1.0,17.0,highway_209.jpg,highway,,,,A394S7JSNUA3TS
2553,38,,1.0,18.0,bridge_256.jpg,bridge,,,,A394S7JSNUA3TS
2554,39,,1.0,19.0,bridge_128.jpg,bridge,,,,A394S7JSNUA3TS
2555,40,,1.0,20.0,bridge_108.jpg,bridge,,,,A394S7JSNUA3TS
2556,41,,1.0,21.0,badlands_21.jpg,badlands,,,,A394S7JSNUA3TS
2557,42,,1.0,22.0,badlands_24.jpg,badlands,,,,A394S7JSNUA3TS
2558,43,right,1.0,23.0,right.jpg,,right,0.4922,,A394S7JSNUA3TS
2559,44,,1.0,24.0,highway_156.jpg,highway,,,,A394S7JSNUA3TS
2560,45,,1.0,25.0,golf_course_214.jpg,golf,,,,A394S7JSNUA3TS
2561,46,,1.0,26.0,highway_273.jpg,highway,,,,A394S7JSNUA3TS
2562,47,,1.0,27.0,badlands_52.jpg,badlands,,,,A394S7JSNUA3TS
2563,48,,1.0,28.0,golf_course_309.jpg,golf,,,,A394S7JSNUA3TS
2564,49,,1.0,29.0,badlands_221.jpg,badlands,,,,A394S7JSNUA3TS
2565,50,left,1.0,30.0,left.jpg,,left,0.4718,,A394S7JSNUA3TS
2566,51,,1.0,31.0,playground_219.jpg,playground,,,,A394S7JSNUA3TS
2567,52,,1.0,32.0,badlands_23.jpg,badlands,,,,A394S7JSNUA3TS
2568,53,,1.0,33.0,badlands_222.jpg,badlands,,,,A394S7JSNUA3TS
2569,54,,1.0,34.0,bridge_172.jpg,bridge,,,,A394S7JSNUA3TS
